Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;7x7;10;N/A;poly;1;81,042 ± 4,277
MTCD-BSIF;7x7;12;N/A;rbf;10;80,99 ± 4,749
MTCD-BSIF;17x17;9;0,4;poly;100;80,99 ± 1,191
MTCD-BSIF;13x13;12;0,2;rbf;1;80,938 ± 4,949
MTCD-BSIF;7x7;8;N/A;poly;1;80,938 ± 4,411
MTCD-BSIF;17x17;8;0,2;sigmoid;1;80,938 ± 4,199
MTCD-BSIF;7x7;10;0,4;linear;10;80,938 ± 4,8
MTCD-BSIF;7x7;10;0,4;linear;100;80,938 ± 3,488
MTCD-BSIF;15x15;7;0,6;sigmoid;10;80,885 ± 5,595
MTCD-BSIF;7x7;12;0,6;linear;1;80,885 ± 4,484
MTCD-BSIF;17x17;11;0,4;poly;100;80,885 ± 5,587
MTCD-BSIF;17x17;9;0,8;sigmoid;10;80,885 ± 5,587
MTCD-BSIF;5x5;5;0,2;rbf;10;80,885 ± 5,587
MTCD-BSIF;5x5;5;0,2;rbf;100;80,885 ± 5,095
MTCD-BSIF;7x7;10;N/A;rbf;10;80,885 ± 1,209
MTCD-BSIF;17x17;6;0,8;poly;100;80,885 ± 2,694
MTCD-BSIF;7x7;11;N/A;linear;1;80,833 ± 5,534
MTCD-BSIF;7x7;11;0,6;linear;1;80,833 ± 5,534
MTCD-BSIF;11x11;5;0,2;linear;1;80,833 ± 5,534
MTCD-BSIF;17x17;6;0,6;poly;100;80,833 ± 4,169
MTCD-BSIF;15x15;10;0,2;poly;100;80,833 ± 4,59
MTCD-BSIF;9x9;12;N/A;poly;10;80,833 ± 2,728
MTCD-BSIF;9x9;12;N/A;poly;1;80,833 ± 1,398
MTCD-BSIF;9x9;12;N/A;poly;100;80,781 ± 4,149
MTCD-BSIF;15x15;6;0,8;sigmoid;1;80,781 ± 4,386
MTCD-BSIF;17x17;11;0,6;poly;100;80,781 ± 4,768
MTCD-BSIF;17x17;10;0,8;sigmoid;1;80,781 ± 4,376
MTCD-BSIF;7x7;11;N/A;linear;10;80,781 ± 3,478
MTCD-BSIF;7x7;11;N/A;linear;100;80,781 ± 4,467
MTCD-BSIF;17x17;9;0,2;poly;100;80,781 ± 4,551
MTCD-BSIF;7x7;6;0,2;linear;1;80,781 ± 1,616
MTCD-BSIF;17x17;11;0,8;poly;100;80,729 ± 4,747
MTCD-BSIF;7x7;11;0,8;linear;1;80,729 ± 4,931
MTCD-BSIF;17x17;6;0,4;sigmoid;100;80,729 ± 2,332
MTCD-BSIF;7x7;11;0,6;linear;10;80,729 ± 3,259
MTCD-BSIF;7x7;11;0,6;linear;100;80,729 ± 3,968
MTCD-BSIF;17x17;10;0,6;sigmoid;1;80,677 ± 4,62
MTCD-BSIF;5x5;9;0,6;linear;10;80,677 ± 3,282
MTCD-BSIF;5x5;9;0,6;linear;100;80,677 ± 3,01
MTCD-BSIF;9x9;5;0,2;rbf;1;80,677 ± 5,626
MTCD-BSIF;5x5;7;N/A;poly;1;80,677 ± 3,377
MTCD-BSIF;5x5;7;0,8;rbf;100;80,677 ± 0,864
MTCD-BSIF;5x5;7;0,8;rbf;10;80,677 ± 2,241
MTCD-BSIF;7x7;11;0,8;linear;10;80,677 ± 2,8
MTCD-BSIF;7x7;11;0,8;linear;100;80,625 ± 5,34
MTCD-BSIF;9x9;11;0,2;rbf;10;80,625 ± 5,435
MTCD-BSIF;9x9;11;0,2;rbf;100;80,625 ± 4,174
MTCD-BSIF;17x17;8;0,8;sigmoid;100;80,625 ± 4,451
MTCD-BSIF;17x17;9;0,6;poly;100;80,625 ± 3,224
MTCD-BSIF;5x5;9;0,4;linear;100;80,573 ± 4,341
MTCD-BSIF;5x5;9;0,4;linear;10;80,573 ± 4,162
MTCD-BSIF;17x17;9;0,8;poly;100;80,573 ± 3,285
MTCD-BSIF;7x7;12;N/A;poly;100;80,573 ± 3,763
MTCD-BSIF;7x7;12;N/A;poly;10;80,573 ± 3,806
MTCD-BSIF;17x17;7;0,4;poly;100;80,573 ± 3,579
MTCD-BSIF;5x5;7;0,6;rbf;100;80,573 ± 1,154
MTCD-BSIF;5x5;7;0,6;rbf;10;80,521 ± 2,941
MTCD-BSIF;7x7;12;0,4;linear;1;80,521 ± 2,71
MTCD-BSIF;15x15;7;0,4;poly;100;80,469 ± 3,045
MTCD-BSIF;7x7;11;0,4;linear;10;80,469 ± 5,165
MTCD-BSIF;7x7;11;0,4;linear;100;80,469 ± 5,091
MTCD-BSIF;17x17;5;0,4;sigmoid;100;80,417 ± 3,34
MTCD-BSIF;7x7;7;0,2;rbf;100;80,417 ± 5,219
MTCD-BSIF;7x7;7;0,2;rbf;10;80,365 ± 2,645
MTCD-BSIF;5x5;5;0,2;linear;1;80,365 ± 3,687
MTCD-BSIF;5x5;8;N/A;rbf;10;80,365 ± 2,843
MTCD-BSIF;9x9;9;0,2;rbf;1;80,365 ± 1,616
MTCD-BSIF;7x7;12;N/A;poly;1;80,312 ± 3,246
MTCD-BSIF;7x7;11;0,4;linear;1;80,312 ± 3,797
MTCD-BSIF;11x11;5;0,2;rbf;1;80,312 ± 5,197
MTCD-BSIF;15x15;9;0,6;poly;100;80,312 ± 3,687
MTCD-BSIF;17x17;11;0,2;poly;100;80,312 ± 3,857
MTCD-BSIF;5x5;9;N/A;linear;10;80,312 ± 2,554
MTCD-BSIF;5x5;9;0,8;linear;100;80,26 ± 3,045
MTCD-BSIF;5x5;9;N/A;linear;100;80,26 ± 3,045
MTCD-BSIF;5x5;9;0,8;linear;10;80,26 ± 1,962
MTCD-BSIF;17x17;8;0,6;sigmoid;100;80,26 ± 2,502
MTCD-BSIF;15x15;9;0,8;poly;100;80,208 ± 3,706
MTCD-BSIF;7x7;10;0,2;linear;100;80,208 ± 3,706
MTCD-BSIF;7x7;10;0,2;linear;10;80,208 ± 3,706
MTCD-BSIF;9x9;10;0,2;rbf;1;80,208 ± 4,067
MTCD-BSIF;17x17;7;0,8;poly;100;80,208 ± 4,185
MTCD-BSIF;17x17;11;0,6;sigmoid;10;80,156 ± 2,738
MTCD-BSIF;17x17;11;0,8;sigmoid;10;80,156 ± 5,059
MTCD-BSIF;15x15;9;0,4;poly;100;80,156 ± 2,373
MTCD-BSIF;5x5;7;0,2;linear;10;80,156 ± 2,881
MTCD-BSIF;5x5;7;0,2;linear;100;80,104 ± 4,472
MTCD-BSIF;15x15;6;0,6;sigmoid;1;80,104 ± 2,168
MTCD-BSIF;17x17;5;0,2;sigmoid;10;80,104 ± 3,12
MTCD-BSIF;17x17;12;0,6;poly;100;80,052 ± 4,364
MTCD-BSIF;17x17;8;0,4;poly;100;80,052 ± 4,503
MTCD-BSIF;17x17;7;0,6;poly;100;80,052 ± 3,289
MTCD-BSIF;17x17;10;0,2;poly;10;80,052 ± 4,826
MTCD-BSIF;17x17;12;0,4;poly;100;80 ± 2,83
MTCD-BSIF;17x17;9;0,6;sigmoid;10;80 ± 3,16
MTCD-BSIF;17x17;12;0,8;poly;100;80 ± 3,149
MTCD-BSIF;7x7;8;0,8;rbf;10;80 ± 3,149
MTCD-BSIF;7x7;8;0,8;rbf;100;80 ± 3,776
MTCD-BSIF;7x7;8;0,6;rbf;100;79,948 ± 3,873
MTCD-BSIF;7x7;8;0,6;rbf;10;79,948 ± 5,249
MTCD-BSIF;11x11;10;N/A;rbf;1;79,948 ± 1,056
MTCD-BSIF;17x17;7;0,2;poly;100;79,896 ± 4,551
MTCD-BSIF;5x5;6;0,4;linear;100;79,896 ± 3,406
MTCD-BSIF;5x5;6;0,4;linear;10;79,896 ± 3,406
MTCD-BSIF;5x5;6;N/A;rbf;10;79,896 ± 4,717
MTCD-BSIF;9x9;12;0,2;rbf;10;79,844 ± 3,89
MTCD-BSIF;9x9;12;0,2;rbf;100;79,844 ± 3,89
MTCD-BSIF;17x17;8;0,6;poly;100;79,844 ± 3,89
MTCD-BSIF;7x7;11;N/A;rbf;10;79,844 ± 2,911
MTCD-BSIF;15x15;9;0,2;poly;100;79,844 ± 5,367
MTCD-BSIF;5x5;6;0,8;linear;10;79,792 ± 4,512
MTCD-BSIF;5x5;6;N/A;linear;100;79,792 ± 4,512
MTCD-BSIF;5x5;6;0,8;linear;100;79,792 ± 4,512
MTCD-BSIF;5x5;6;N/A;linear;10;79,792 ± 4,252
MTCD-BSIF;7x7;10;0,4;linear;1;79,792 ± 4,252
MTCD-BSIF;17x17;8;0,8;poly;100;79,792 ± 4,252
MTCD-BSIF;17x17;10;0,4;poly;10;79,792 ± 4,514
MTCD-BSIF;5x5;6;0,6;linear;10;79,792 ± 2,83
MTCD-BSIF;5x5;6;0,6;linear;100;79,792 ± 5,054
MTCD-BSIF;7x7;12;0,4;rbf;100;79,74 ± 3,351
MTCD-BSIF;7x7;12;0,4;rbf;10;79,74 ± 3,351
MTCD-BSIF;17x17;8;0,2;poly;100;79,74 ± 5,07
MTCD-BSIF;7x7;11;N/A;rbf;100;79,74 ± 4,878
MTCD-BSIF;5x5;8;0,8;linear;1;79,74 ± 4,311
MTCD-BSIF;5x5;8;N/A;linear;1;79,74 ± 5,138
MTCD-BSIF;5x5;7;0,4;rbf;100;79,74 ± 2,289
MTCD-BSIF;5x5;7;0,4;rbf;10;79,688 ± 4,599
MTCD-BSIF;5x5;8;0,6;linear;1;79,688 ± 5,452
MTCD-BSIF;7x7;9;0,8;rbf;100;79,688 ± 4,949
MTCD-BSIF;7x7;9;0,8;rbf;10;79,688 ± 4,761
MTCD-BSIF;7x7;9;0,6;rbf;100;79,688 ± 1,432
MTCD-BSIF;7x7;9;0,6;rbf;10;79,688 ± 1,889
MTCD-BSIF;5x5;6;0,4;linear;1;79,635 ± 5,443
MTCD-BSIF;15x15;7;0,2;poly;100;79,635 ± 4,68
MTCD-BSIF;17x17;10;0,6;poly;10;79,635 ± 4,855
MTCD-BSIF;5x5;6;N/A;rbf;100;79,635 ± 2,345
MTCD-BSIF;5x5;9;0,8;linear;1;79,583 ± 5,215
MTCD-BSIF;5x5;9;N/A;linear;1;79,583 ± 5,215
MTCD-BSIF;5x5;9;0,6;linear;1;79,583 ± 5,215
MTCD-BSIF;17x17;5;0,4;poly;100;79,583 ± 4,712
MTCD-BSIF;15x15;6;0,4;sigmoid;1;79,583 ± 4,302
MTCD-BSIF;7x7;8;0,2;linear;1;79,583 ± 5,467
MTCD-BSIF;15x15;7;0,6;poly;100;79,583 ± 3,204
MTCD-BSIF;7x7;6;0,6;rbf;1;79,583 ± 5,644
MTCD-BSIF;5x5;9;0,4;linear;1;79,583 ± 3,545
MTCD-BSIF;17x17;9;0,4;sigmoid;10;79,531 ± 5,461
MTCD-BSIF;17x17;10;0,4;sigmoid;1;79,531 ± 1,967
MTCD-BSIF;5x5;5;0,6;rbf;1;79,531 ± 1,236
MTCD-BSIF;5x5;8;N/A;poly;1;79,479 ± 5,601
MTCD-BSIF;7x7;9;0,4;rbf;10;79,479 ± 4,738
MTCD-BSIF;7x7;9;0,4;rbf;100;79,427 ± 4,553
MTCD-BSIF;7x7;6;0,8;rbf;1;79,375 ± 5,559
MTCD-BSIF;15x15;7;0,8;poly;100;79,375 ± 0,955
MTCD-BSIF;15x15;10;0,4;poly;10;79,323 ± 3,282
MTCD-BSIF;5x5;5;0,4;rbf;1;79,323 ± 2,436
MTCD-BSIF;7x7;8;0,4;rbf;100;79,271 ± 4,494
MTCD-BSIF;7x7;8;0,4;rbf;10;79,271 ± 3,246
MTCD-BSIF;17x17;10;0,8;poly;10;79,271 ± 5,121
MTCD-BSIF;11x11;9;N/A;rbf;1;79,271 ± 2,528
MTCD-BSIF;17x17;7;0,2;sigmoid;100;79,219 ± 3,137
MTCD-BSIF;7x7;12;0,2;linear;100;79,219 ± 3,137
MTCD-BSIF;7x7;12;0,2;linear;10;79,219 ± 3,212
MTCD-BSIF;7x7;12;0,8;rbf;10;79,219 ± 3,518
MTCD-BSIF;7x7;12;0,6;rbf;10;79,219 ± 2,698
MTCD-BSIF;7x7;12;0,8;rbf;100;79,167 ± 5,658
MTCD-BSIF;7x7;12;0,6;rbf;100;79,167 ± 0,642
MTCD-BSIF;9x9;6;0,6;rbf;1;79,115 ± 2,293
MTCD-BSIF;5x5;6;0,8;linear;1;79,062 ± 4,142
MTCD-BSIF;5x5;6;N/A;linear;1;79,062 ± 5,611
MTCD-BSIF;5x5;6;0,6;linear;1;79,062 ± 5,337
MTCD-BSIF;7x7;10;0,8;rbf;100;79,062 ± 2,405
MTCD-BSIF;7x7;10;0,8;rbf;10;79,01 ± 3,946
MTCD-BSIF;7x7;10;0,6;rbf;10;79,01 ± 5,505
MTCD-BSIF;7x7;10;0,6;rbf;100;79,01 ± 5,385
MTCD-BSIF;17x17;11;0,4;sigmoid;10;78,958 ± 4,01
MTCD-BSIF;5x5;5;0,8;rbf;1;78,958 ± 5,348
MTCD-BSIF;5x5;8;0,2;linear;100;78,906 ± 4,094
MTCD-BSIF;5x5;8;0,2;linear;10;78,906 ± 5,956
MTCD-BSIF;17x17;5;0,2;poly;100;78,906 ± 5,956
MTCD-BSIF;5x5;9;N/A;poly;100;78,906 ± 5,956
MTCD-BSIF;5x5;9;N/A;poly;10;78,854 ± 1,322
MTCD-BSIF;17x17;5;0,6;poly;100;78,802 ± 4,726
MTCD-BSIF;5x5;6;0,6;rbf;10;78,802 ± 3,76
MTCD-BSIF;5x5;6;0,6;rbf;100;78,75 ± 2,979
MTCD-BSIF;7x7;6;0,4;rbf;1;78,75 ± 1,48
MTCD-BSIF;7x7;8;0,2;linear;10;78,698 ± 3,907
MTCD-BSIF;7x7;8;0,2;linear;100;78,698 ± 2,011
MTCD-BSIF;15x15;5;0,4;sigmoid;1;78,698 ± 3,771
MTCD-BSIF;5x5;6;0,8;rbf;10;78,646 ± 4,191
MTCD-BSIF;5x5;6;0,8;rbf;100;78,646 ± 3,64
MTCD-BSIF;17x17;5;0,8;poly;100;78,646 ± 3,519
MTCD-BSIF;9x9;6;0,8;rbf;1;78,646 ± 2,054
MTCD-BSIF;5x5;7;0,2;linear;1;78,646 ± 1,957
MTCD-BSIF;5x5;8;0,4;linear;1;78,594 ± 3,896
MTCD-BSIF;17x17;12;0,4;sigmoid;10;78,542 ± 5,225
MTCD-BSIF;15x15;10;0,6;poly;10;78,542 ± 5,225
MTCD-BSIF;5x5;6;0,4;rbf;100;78,542 ± 5,225
MTCD-BSIF;5x5;6;0,4;rbf;10;78,49 ± 3,675
MTCD-BSIF;7x7;10;0,4;rbf;10;78,49 ± 3,675
MTCD-BSIF;7x7;10;0,4;rbf;100;78,49 ± 2,977
MTCD-BSIF;5x5;9;N/A;poly;1;78,49 ± 3,144
MTCD-BSIF;17x17;12;0,8;sigmoid;100;78,49 ± 1,788
MTCD-BSIF;15x15;7;0,4;poly;10;78,49 ± 2,831
MTCD-BSIF;17x17;9;0,4;poly;10;78,49 ± 3,462
MTCD-BSIF;11x11;12;0,2;rbf;1;78,438 ± 3,263
MTCD-BSIF;15x15;10;0,8;poly;10;78,438 ± 4,706
MTCD-BSIF;15x15;7;0,2;sigmoid;1;78,438 ± 4,706
MTCD-BSIF;17x17;12;0,6;poly;10;78,438 ± 4,706
MTCD-BSIF;17x17;12;0,4;poly;10;78,438 ± 5,948
MTCD-BSIF;17x17;9;0,8;poly;10;78,438 ± 5,948
MTCD-BSIF;17x17;8;0,4;sigmoid;100;78,438 ± 5,948
MTCD-BSIF;5x5;6;0,2;linear;100;78,438 ± 3,236
MTCD-BSIF;5x5;6;0,2;linear;10;78,438 ± 3,622
MTCD-BSIF;17x17;9;0,6;poly;10;78,385 ± 3,269
MTCD-BSIF;17x17;12;0,8;poly;10;78,385 ± 5,365
MTCD-BSIF;17x17;12;0,6;sigmoid;100;78,385 ± 3,826
MTCD-BSIF;5x5;6;N/A;poly;10;78,385 ± 4,652
MTCD-BSIF;5x5;6;N/A;poly;100;78,385 ± 3,786
MTCD-BSIF;15x15;8;0,8;poly;100;78,385 ± 1,304
MTCD-BSIF;5x5;6;N/A;poly;1;78,385 ± 1,279
MTCD-BSIF;15x15;8;0,6;poly;100;78,333 ± 5,326
MTCD-BSIF;7x7;11;N/A;poly;1;78,333 ± 3,7
MTCD-BSIF;7x7;11;N/A;poly;10;78,333 ± 3,793
MTCD-BSIF;7x7;11;N/A;poly;100;78,281 ± 5,072
MTCD-BSIF;17x17;12;0,2;poly;100;78,281 ± 3,002
MTCD-BSIF;9x9;6;0,4;rbf;1;78,281 ± 1,782
MTCD-BSIF;15x15;6;0,4;poly;100;78,229 ± 3,992
MTCD-BSIF;5x5;9;N/A;rbf;100;78,229 ± 5,513
MTCD-BSIF;17x17;6;0,2;poly;10;78,229 ± 5,513
MTCD-BSIF;17x17;6;0,4;poly;10;78,229 ± 3,438
MTCD-BSIF;5x5;8;0,6;rbf;10;78,229 ± 0,84
MTCD-BSIF;5x5;8;0,6;rbf;100;78,177 ± 3,415
MTCD-BSIF;5x5;8;0,4;rbf;10;78,177 ± 3,181
MTCD-BSIF;5x5;8;0,4;rbf;100;78,177 ± 2,665
MTCD-BSIF;5x5;9;0,2;linear;100;78,125 ± 3,581
MTCD-BSIF;5x5;9;0,2;linear;10;78,125 ± 2,362
MTCD-BSIF;7x7;9;0,2;linear;10;78,125 ± 2,362
MTCD-BSIF;7x7;9;0,2;linear;100;78,073 ± 3,098
MTCD-BSIF;17x17;10;0,6;sigmoid;10;78,073 ± 2,824
MTCD-BSIF;9x9;7;0,2;rbf;1;78,073 ± 2,922
MTCD-BSIF;17x17;11;0,4;poly;10;78,073 ± 2,937
MTCD-BSIF;7x7;9;0,2;linear;1;78,073 ± 1,163
MTCD-BSIF;5x5;8;0,8;rbf;10;78,021 ± 3,722
MTCD-BSIF;5x5;8;0,8;rbf;100;78,021 ± 3,843
MTCD-BSIF;15x15;9;0,8;poly;10;78,021 ± 2,801
MTCD-BSIF;17x17;10;0,8;sigmoid;10;78,021 ± 3,057
MTCD-BSIF;11x11;11;N/A;rbf;1;78,021 ± 2,851
MTCD-BSIF;15x15;7;0,8;poly;10;78,021 ± 2,874
MTCD-BSIF;15x15;9;0,4;poly;10;78,021 ± 3,141
MTCD-BSIF;17x17;9;0,2;sigmoid;1;77,969 ± 3,604
MTCD-BSIF;5x5;9;0,2;linear;1;77,969 ± 3,831
MTCD-BSIF;5x5;8;0,2;linear;1;77,969 ± 3,845
MTCD-BSIF;17x17;9;0,8;sigmoid;100;77,969 ± 2,754
MTCD-BSIF;9x9;11;0,6;rbf;1;77,969 ± 2,8
MTCD-BSIF;17x17;11;0,6;poly;10;77,917 ± 3,906
MTCD-BSIF;15x15;9;0,6;poly;10;77,917 ± 2,2
MTCD-BSIF;17x17;6;0,6;poly;10;77,917 ± 2,581
MTCD-BSIF;7x7;11;0,8;rbf;100;77,917 ± 1,267
MTCD-BSIF;7x7;11;0,6;rbf;10;77,865 ± 4,16
MTCD-BSIF;7x7;11;0,8;rbf;10;77,865 ± 3,915
MTCD-BSIF;7x7;11;0,6;rbf;100;77,865 ± 2,896
MTCD-BSIF;15x15;7;0,6;poly;10;77,865 ± 3,66
MTCD-BSIF;7x7;12;0,2;rbf;100;77,812 ± 2,952
MTCD-BSIF;7x7;12;0,2;rbf;10;77,812 ± 2,999
MTCD-BSIF;17x17;9;0,2;poly;10;77,812 ± 3,374
MTCD-BSIF;7x7;10;0,2;linear;1;77,812 ± 4,717
MTCD-BSIF;15x15;6;0,8;poly;100;77,76 ± 4,457
MTCD-BSIF;15x15;6;0,6;poly;100;77,76 ± 1,582
MTCD-BSIF;15x15;10;0,2;poly;10;77,708 ± 5,602
MTCD-BSIF;5x5;10;0,4;linear;100;77,708 ± 2,92
MTCD-BSIF;5x5;10;0,4;linear;10;77,708 ± 2,581
MTCD-BSIF;9x9;11;0,8;rbf;1;77,656 ± 5,802
MTCD-BSIF;5x5;6;0,2;linear;1;77,656 ± 2,992
MTCD-BSIF;7x7;12;0,2;linear;1;77,656 ± 1,934
MTCD-BSIF;9x9;11;0,4;rbf;1;77,604 ± 2,955
MTCD-BSIF;17x17;7;0,4;poly;10;77,604 ± 1,866
MTCD-BSIF;15x15;7;0,2;poly;10;77,552 ± 4,799
MTCD-BSIF;17x17;11;0,8;poly;10;77,552 ± 4,765
MTCD-BSIF;15x15;7;0,4;sigmoid;10;77,552 ± 5,687
MTCD-BSIF;15x15;5;0,8;sigmoid;10;77,5 ± 3,77
MTCD-BSIF;15x15;8;0,4;poly;100;77,5 ± 3,77
MTCD-BSIF;17x17;6;0,8;poly;10;77,5 ± 5,215
MTCD-BSIF;5x5;9;N/A;rbf;10;77,448 ± 4,71
MTCD-BSIF;17x17;8;0,2;sigmoid;10;77,396 ± 3,882
MTCD-BSIF;17x17;9;0,6;sigmoid;100;77,396 ± 3,877
MTCD-BSIF;5x5;7;0,2;rbf;100;77,344 ± 6,344
MTCD-BSIF;17x17;7;0,6;poly;10;77,344 ± 2,359
MTCD-BSIF;5x5;10;0,8;linear;100;77,344 ± 3,269
MTCD-BSIF;5x5;10;N/A;linear;100;77,344 ± 2,82
MTCD-BSIF;5x5;10;N/A;linear;10;77,292 ± 2,606
MTCD-BSIF;5x5;10;0,8;linear;10;77,292 ± 3,692
MTCD-BSIF;5x5;10;0,6;linear;100;77,24 ± 4,393
MTCD-BSIF;5x5;10;0,6;linear;10;77,24 ± 3,751
MTCD-BSIF;17x17;9;0,4;sigmoid;100;77,24 ± 3,081
MTCD-BSIF;7x7;11;0,4;rbf;10;77,188 ± 4,683
MTCD-BSIF;7x7;11;0,4;rbf;100;77,188 ± 2,562
MTCD-BSIF;9x9;8;0,2;rbf;1;77,188 ± 4,797
MTCD-BSIF;5x5;8;0,2;rbf;100;77,188 ± 5,647
MTCD-BSIF;17x17;7;0,8;poly;10;77,188 ± 3,006
MTCD-BSIF;15x15;6;0,8;sigmoid;10;77,188 ± 3,826
MTCD-BSIF;15x15;6;0,2;poly;100;77,188 ± 2,758
MTCD-BSIF;5x5;7;0,2;rbf;10;77,135 ± 3,976
MTCD-BSIF;17x17;11;0,2;poly;10;77,135 ± 2,182
MTCD-BSIF;7x7;11;0,2;linear;10;77,083 ± 4,649
MTCD-BSIF;7x7;11;0,2;linear;100;77,083 ± 2,905
MTCD-BSIF;15x15;5;0,8;poly;100;77,083 ± 3,019
MTCD-BSIF;13x13;12;N/A;rbf;1;77,083 ± 2,708
MTCD-BSIF;13x13;8;N/A;rbf;1;77,031 ± 4,685
MTCD-BSIF;17x17;10;0,4;sigmoid;10;76,979 ± 5,744
MTCD-BSIF;15x15;5;0,2;poly;100;76,979 ± 1,734
MTCD-BSIF;17x17;12;0,4;sigmoid;100;76,927 ± 5,77
MTCD-BSIF;5x5;6;0,2;rbf;100;76,927 ± 4,219
MTCD-BSIF;13x13;10;0,4;poly;100;76,875 ± 1,892
MTCD-BSIF;15x15;6;0,6;sigmoid;10;76,823 ± 4,041
MTCD-BSIF;15x15;5;0,4;poly;100;76,823 ± 2,665
MTCD-BSIF;5x5;10;0,4;linear;1;76,719 ± 5,95
MTCD-BSIF;5x5;10;0,6;linear;1;76,719 ± 3,924
MTCD-BSIF;7x7;11;0,2;linear;1;76,719 ± 4,041
MTCD-BSIF;5x5;6;0,2;rbf;10;76,719 ± 4,11
MTCD-BSIF;5x5;10;0,8;linear;1;76,719 ± 2,8
MTCD-BSIF;5x5;10;N/A;linear;1;76,719 ± 2,777
MTCD-BSIF;7x7;8;0,2;rbf;10;76,667 ± 4,78
MTCD-BSIF;7x7;8;0,2;rbf;100;76,667 ± 5,114
MTCD-BSIF;13x13;10;0,6;poly;100;76,667 ± 6,171
MTCD-BSIF;5x5;5;0,2;rbf;1;76,667 ± 3,03
MTCD-BSIF;17x17;6;0,2;sigmoid;100;76,667 ± 2,2
MTCD-BSIF;15x15;5;0,6;poly;100;76,615 ± 4,113
MTCD-BSIF;9x9;12;0,6;rbf;1;76,615 ± 4,891
MTCD-BSIF;7x7;9;0,2;rbf;100;76,615 ± 0,4
MTCD-BSIF;7x7;9;0,2;rbf;10;76,562 ± 3,992
MTCD-BSIF;15x15;8;0,2;poly;100;76,562 ± 4,711
MTCD-BSIF;11x11;7;N/A;rbf;1;76,562 ± 2,941
MTCD-BSIF;13x13;10;0,2;poly;100;76,562 ± 2,545
MTCD-BSIF;5x5;10;N/A;poly;100;76,51 ± 5,772
MTCD-BSIF;5x5;10;N/A;poly;10;76,51 ± 5,159
MTCD-BSIF;5x5;10;0,2;linear;100;76,458 ± 4,355
MTCD-BSIF;5x5;10;0,2;linear;10;76,458 ± 2,905
MTCD-BSIF;5x5;11;0,4;linear;10;76,458 ± 2,905
MTCD-BSIF;5x5;11;0,4;linear;100;76,458 ± 1,887
MTCD-BSIF;15x15;9;0,2;poly;10;76,406 ± 5,098
MTCD-BSIF;17x17;8;0,2;poly;10;76,406 ± 5,098
MTCD-BSIF;15x15;5;0,6;sigmoid;10;76,406 ± 5,098
MTCD-BSIF;17x17;7;0,2;poly;10;76,406 ± 4,489
MTCD-BSIF;17x17;8;0,4;poly;10;76,406 ± 3,896
MTCD-BSIF;5x5;8;0,2;rbf;10;76,406 ± 1,934
MTCD-BSIF;9x9;12;0,8;rbf;1;76,354 ± 4,433
MTCD-BSIF;5x5;10;N/A;poly;1;76,354 ± 5,998
MTCD-BSIF;5x5;10;N/A;rbf;100;76,354 ± 4,046
MTCD-BSIF;17x17;8;0,8;poly;10;76,354 ± 4,632
MTCD-BSIF;17x17;8;0,6;poly;10;76,354 ± 4,53
MTCD-BSIF;15x15;5;0,4;sigmoid;10;76,354 ± 3,982
MTCD-BSIF;13x13;10;0,8;poly;100;76,354 ± 3,708
MTCD-BSIF;17x17;11;0,8;sigmoid;100;76,302 ± 4,68
MTCD-BSIF;5x5;10;N/A;rbf;10;76,302 ± 4,006
MTCD-BSIF;5x5;11;N/A;linear;100;76,302 ± 1,446
MTCD-BSIF;5x5;11;N/A;linear;10;76,25 ± 2,704
MTCD-BSIF;5x5;11;0,4;linear;1;76,198 ± 4,74
MTCD-BSIF;5x5;11;0,8;linear;1;76,198 ± 2,121
MTCD-BSIF;5x5;11;N/A;linear;1;76,198 ± 3,8
MTCD-BSIF;17x17;11;0,6;sigmoid;100;76,198 ± 2,858
MTCD-BSIF;5x5;11;0,8;linear;10;76,198 ± 3,859
MTCD-BSIF;5x5;11;0,8;linear;100;76,146 ± 2,117
MTCD-BSIF;3x3;5;N/A;rbf;100;76,146 ± 3,537
MTCD-BSIF;5x5;10;0,2;linear;1;76,146 ± 2,963
MTCD-BSIF;7x7;10;0,2;rbf;10;76,146 ± 3,865
MTCD-BSIF;7x7;10;0,2;rbf;100;76,094 ± 3,82
MTCD-BSIF;5x5;11;0,6;linear;1;76,094 ± 4,081
MTCD-BSIF;3x3;5;N/A;poly;10;76,094 ± 3,285
MTCD-BSIF;3x3;5;N/A;poly;100;76,094 ± 3,215
MTCD-BSIF;17x17;12;0,2;poly;10;76,094 ± 3,763
MTCD-BSIF;15x15;6;0,4;poly;10;76,042 ± 5,009
MTCD-BSIF;15x15;7;0,8;sigmoid;100;76,042 ± 5,032
MTCD-BSIF;17x17;5;0,2;sigmoid;100;76,042 ± 3,108
MTCD-BSIF;5x5;11;0,6;linear;10;75,99 ± 5,195
MTCD-BSIF;5x5;11;0,6;linear;100;75,99 ± 3,36
MTCD-BSIF;9x9;12;0,4;rbf;1;75,99 ± 2,418
MTCD-BSIF;15x15;6;0,8;poly;10;75,99 ± 1,962
MTCD-BSIF;15x15;6;0,6;poly;10;75,938 ± 2,485
MTCD-BSIF;17x17;5;0,2;poly;10;75,938 ± 3,106
MTCD-BSIF;15x15;5;0,2;sigmoid;1;75,938 ± 3,246
MTCD-BSIF;17x17;5;0,4;poly;10;75,885 ± 4,326
