Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;3x3;8;0,8;sigmoid;1;56,354 ± 4,546
MTCD-BSIF;5x5;6;0,8;sigmoid;100;52,708 ± 3,785
MTCD-BSIF;5x5;12;0,4;poly;1;54,948 ± 5,331
MTCD-BSIF;3x3;8;0,6;sigmoid;1;56,25 ± 4,463
MTCD-BSIF;5x5;12;0,6;poly;1;54,74 ± 5,275
MTCD-BSIF;5x5;12;0,8;poly;1;54,74 ± 5,203
MTCD-BSIF;5x5;12;0,8;sigmoid;100;53,333 ± 4,185
MTCD-BSIF;13x13;12;N/A;sigmoid;10;52,76 ± 2,532
MTCD-BSIF;3x3;8;0,4;sigmoid;1;55,885 ± 4,181
MTCD-BSIF;5x5;12;0,4;sigmoid;100;53,073 ± 4,364
MTCD-BSIF;5x5;6;0,6;sigmoid;100;52,24 ± 3,794
MTCD-BSIF;5x5;12;0,6;sigmoid;100;53,073 ± 4,155
MTCD-BSIF;5x5;6;0,4;sigmoid;100;52,031 ± 4,339
MTCD-BSIF;3x3;5;0,8;sigmoid;100;55,417 ± 3,776
MTCD-BSIF;13x13;12;N/A;sigmoid;1;52,24 ± 2,382
MTCD-BSIF;3x3;5;0,6;sigmoid;100;55,469 ± 3,924
MTCD-BSIF;3x3;6;N/A;sigmoid;100;54,427 ± 3,222
MTCD-BSIF;3x3;8;0,6;sigmoid;10;54,01 ± 4,308
MTCD-BSIF;7x7;6;N/A;sigmoid;10;54,896 ± 3,006
MTCD-BSIF;3x3;8;0,8;sigmoid;10;53,958 ± 4,353
MTCD-BSIF;3x3;5;0,2;sigmoid;100;54,479 ± 4,25
MTCD-BSIF;3x3;8;0,2;sigmoid;1;55 ± 4,536
MTCD-BSIF;3x3;8;0,4;sigmoid;10;53,802 ± 4,437
MTCD-BSIF;3x3;5;0,4;sigmoid;100;54,635 ± 3,64
MTCD-BSIF;5x5;12;0,2;sigmoid;100;52,135 ± 4,162
MTCD-BSIF;3x3;8;0,2;sigmoid;10;52,865 ± 3,54
MTCD-BSIF;7x7;6;N/A;sigmoid;1;54,115 ± 3,331
MTCD-BSIF;9x9;9;N/A;sigmoid;10;52,083 ± 4,707
MTCD-BSIF;5x5;6;0,2;sigmoid;100;50,26 ± 5,138
MTCD-BSIF;9x9;9;N/A;sigmoid;1;51,51 ± 4,413
MTCD-BSIF;11x11;11;N/A;sigmoid;100;50,729 ± 3,775
MTCD-BSIF;3x3;5;N/A;sigmoid;100;51,719 ± 2,475
MTCD-BSIF;5x5;5;N/A;sigmoid;1;55,677 ± 3,995
MTCD-BSIF;3x3;7;0,8;sigmoid;1;53,438 ± 1,759
MTCD-BSIF;3x3;7;0,6;sigmoid;1;53,438 ± 1,759
MTCD-BSIF;3x3;6;0,4;sigmoid;100;52,083 ± 2,965
MTCD-BSIF;3x3;7;0,4;sigmoid;1;53,385 ± 1,8
MTCD-BSIF;3x3;6;0,8;sigmoid;100;51,823 ± 2,992
MTCD-BSIF;3x3;8;N/A;sigmoid;100;52,396 ± 1,401
MTCD-BSIF;3x3;6;0,6;sigmoid;100;51,562 ± 2,889
MTCD-BSIF;3x3;7;0,2;sigmoid;1;52,396 ± 2,35
MTCD-BSIF;9x9;8;N/A;sigmoid;10;50,365 ± 4,534
MTCD-BSIF;3x3;7;0,8;sigmoid;10;50,365 ± 3,225
MTCD-BSIF;3x3;7;0,4;sigmoid;10;50,104 ± 2,966
MTCD-BSIF;3x3;6;0,2;sigmoid;100;50,573 ± 2,981
MTCD-BSIF;9x9;8;N/A;sigmoid;1;49,948 ± 4,781
MTCD-BSIF;3x3;7;0,6;sigmoid;10;50,052 ± 3,185
MTCD-BSIF;9x9;10;N/A;sigmoid;10;48,333 ± 5,989
MTCD-BSIF;9x9;10;N/A;sigmoid;1;47,917 ± 5,898
MTCD-BSIF;7x7;9;N/A;sigmoid;100;46,927 ± 2,812
MTCD-BSIF;3x3;8;0,4;sigmoid;100;49,219 ± 4,003
MTCD-BSIF;3x3;7;0,2;sigmoid;10;48,438 ± 2,71
MTCD-BSIF;3x3;8;0,8;sigmoid;100;49,271 ± 3,899
MTCD-BSIF;3x3;8;0,6;sigmoid;100;49,115 ± 4,022
MTCD-BSIF;5x5;11;N/A;sigmoid;100;48,906 ± 3,07
MTCD-BSIF;3x3;8;0,2;sigmoid;100;48,385 ± 4,428
MTCD-BSIF;9x9;11;N/A;sigmoid;100;45,833 ± 4,739
MTCD-BSIF;5x5;9;N/A;sigmoid;10;51,042 ± 5,206
MTCD-BSIF;5x5;6;N/A;sigmoid;10;50,312 ± 4,311
MTCD-BSIF;7x7;10;N/A;sigmoid;100;44,01 ± 2,955
MTCD-BSIF;7x7;8;N/A;sigmoid;10;46,094 ± 3,69
MTCD-BSIF;7x7;7;N/A;sigmoid;10;46,927 ± 5,604
MTCD-BSIF;11x11;11;N/A;sigmoid;10;44,375 ± 4,679
MTCD-BSIF;7x7;7;N/A;sigmoid;1;46,094 ± 5,306
MTCD-BSIF;5x5;10;N/A;sigmoid;10;47,448 ± 6,299
MTCD-BSIF;3x3;7;N/A;sigmoid;100;46,823 ± 1,582
MTCD-BSIF;11x11;11;N/A;sigmoid;1;43,906 ± 4,915
MTCD-BSIF;7x7;8;N/A;sigmoid;1;44,375 ± 4,548
MTCD-BSIF;5x5;9;N/A;sigmoid;1;48,854 ± 5,418
MTCD-BSIF;3x3;7;0,6;sigmoid;100;44,948 ± 4,671
MTCD-BSIF;3x3;7;0,8;sigmoid;100;44,74 ± 4,777
MTCD-BSIF;3x3;7;0,4;sigmoid;100;44,896 ± 4,842
MTCD-BSIF;5x5;6;N/A;sigmoid;1;47,5 ± 3,539
MTCD-BSIF;3x3;7;0,2;sigmoid;100;43,49 ± 4,788
MTCD-BSIF;5x5;10;N/A;sigmoid;1;45,677 ± 6,147
MTCD-BSIF;11x11;12;N/A;sigmoid;100;40,885 ± 4,924
MTCD-BSIF;3x3;5;N/A;sigmoid;10;43,958 ± 4,684
MTCD-BSIF;5x5;8;N/A;sigmoid;10;42,812 ± 2,828
MTCD-BSIF;5x5;7;N/A;sigmoid;10;41,354 ± 3,354
MTCD-BSIF;3x3;7;N/A;sigmoid;10;42,604 ± 1,219
MTCD-BSIF;9x9;11;N/A;sigmoid;10;38,073 ± 5,932
MTCD-BSIF;3x3;6;N/A;sigmoid;10;42,552 ± 6,844
MTCD-BSIF;9x9;11;N/A;sigmoid;1;37,656 ± 6,073
MTCD-BSIF;7x7;9;N/A;sigmoid;10;36,979 ± 4,738
MTCD-BSIF;5x5;8;N/A;sigmoid;1;40,208 ± 3,988
MTCD-BSIF;5x5;7;N/A;sigmoid;1;39,271 ± 3,296
MTCD-BSIF;11x11;12;N/A;sigmoid;10;35,312 ± 6,584
MTCD-BSIF;7x7;9;N/A;sigmoid;1;35,26 ± 5,437
MTCD-BSIF;11x11;12;N/A;sigmoid;1;35,156 ± 6,834
MTCD-BSIF;3x3;8;N/A;sigmoid;10;38,802 ± 4,736
MTCD-BSIF;5x5;11;N/A;sigmoid;10;37,708 ± 3,872
MTCD-BSIF;7x7;10;N/A;sigmoid;10;33,75 ± 3,101
MTCD-BSIF;5x5;11;N/A;sigmoid;1;36,354 ± 3,823
MTCD-BSIF;7x7;10;N/A;sigmoid;1;33,125 ± 2,822
MTCD-BSIF;3x3;5;N/A;sigmoid;1;36,875 ± 5,295
MTCD-BSIF;9x9;12;N/A;sigmoid;100;31,458 ± 3,709
MTCD-BSIF;3x3;6;N/A;sigmoid;1;35,104 ± 7,231
MTCD-BSIF;3x3;7;N/A;sigmoid;1;33,646 ± 3,161
MTCD-BSIF;3x3;8;N/A;sigmoid;1;32,292 ± 6,24
MTCD-BSIF;9x9;12;N/A;sigmoid;10;25,625 ± 4,721
MTCD-BSIF;9x9;12;N/A;sigmoid;1;25,417 ± 4,675
MTCD-BSIF;7x7;11;N/A;sigmoid;100;23,646 ± 1,99
MTCD-BSIF;7x7;12;N/A;sigmoid;100;23,073 ± 3,94
MTCD-BSIF;7x7;12;N/A;sigmoid;10;20,833 ± 4,524
MTCD-BSIF;7x7;12;N/A;sigmoid;1;20,26 ± 4,467
MTCD-BSIF;7x7;11;N/A;sigmoid;10;19,792 ± 2,656
MTCD-BSIF;7x7;11;N/A;sigmoid;1;19,583 ± 2,68
MTCD-BSIF;5x5;12;N/A;sigmoid;100;17,708 ± 2,913
MTCD-BSIF;5x5;12;N/A;sigmoid;10;16,615 ± 4,622
MTCD-BSIF;5x5;12;N/A;sigmoid;1;15,938 ± 3,893
