Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
BSIF;15x15;9;0,4;sigmoid;10;78,073 ± 1,163
BSIF;9x9;12;0,2;linear;10;78,021 ± 3,722
BSIF;7x7;7;0,8;rbf;100;78,021 ± 3,843
BSIF;7x7;9;0,6;rbf;100;78,021 ± 2,801
BSIF;7x7;9;0,8;rbf;100;78,021 ± 3,057
BSIF;7x7;10;0,4;rbf;10;78,021 ± 2,851
BSIF;5x5;9;N/A;rbf;10;78,021 ± 2,874
BSIF;11x11;10;0,2;poly;10;78,021 ± 3,141
BSIF;11x11;7;0,4;poly;100;77,969 ± 3,604
BSIF;9x9;5;N/A;linear;1;77,969 ± 3,831
BSIF;7x7;7;0,8;rbf;10;77,969 ± 3,845
BSIF;7x7;9;0,6;rbf;10;77,969 ± 2,754
BSIF;7x7;10;0,4;rbf;100;77,969 ± 2,8
BSIF;7x7;6;0,4;rbf;100;77,917 ± 3,906
BSIF;5x5;8;0,6;rbf;100;77,917 ± 2,2
BSIF;9x9;10;0,6;poly;100;77,917 ± 2,581
BSIF;15x15;8;0,6;sigmoid;10;77,917 ± 1,267
BSIF;7x7;10;0,4;linear;1;77,865 ± 4,16
BSIF;9x9;5;0,8;linear;1;77,865 ± 3,915
BSIF;5x5;8;0,8;rbf;10;77,865 ± 2,896
BSIF;11x11;8;0,4;poly;10;77,865 ± 3,66
BSIF;9x9;12;0,2;rbf;10;77,812 ± 2,952
BSIF;9x9;12;0,2;rbf;100;77,812 ± 2,999
BSIF;9x9;12;0,2;linear;100;77,812 ± 3,374
BSIF;7x7;8;0,4;linear;100;77,812 ± 4,717
BSIF;7x7;6;0,4;linear;10;77,76 ± 4,457
BSIF;15x15;10;0,6;sigmoid;10;77,76 ± 1,582
BSIF;5x5;7;0,8;linear;100;77,708 ± 5,602
BSIF;5x5;8;0,6;rbf;10;77,708 ± 2,92
BSIF;9x9;10;0,8;poly;100;77,708 ± 2,581
BSIF;5x5;7;N/A;linear;100;77,656 ± 5,802
BSIF;5x5;9;0,8;rbf;100;77,656 ± 2,992
BSIF;15x15;10;0,4;sigmoid;1;77,656 ± 1,934
BSIF;5x5;9;0,8;rbf;10;77,604 ± 2,955
BSIF;15x15;11;0,8;sigmoid;1;77,604 ± 1,866
BSIF;9x9;12;0,8;rbf;1;77,552 ± 4,799
BSIF;5x5;9;0,2;linear;100;77,552 ± 4,765
BSIF;9x9;6;0,4;linear;10;77,552 ± 5,687
BSIF;7x7;7;0,6;rbf;10;77,5 ± 3,77
BSIF;7x7;7;0,6;rbf;100;77,5 ± 3,77
BSIF;7x7;8;0,4;linear;10;77,5 ± 5,215
BSIF;9x9;12;0,6;rbf;1;77,448 ± 4,71
BSIF;9x9;5;0,6;linear;1;77,396 ± 3,882
BSIF;11x11;7;0,8;poly;10;77,396 ± 3,877
BSIF;5x5;7;0,6;linear;100;77,344 ± 6,344
BSIF;5x5;8;0,4;rbf;10;77,344 ± 2,359
BSIF;5x5;9;0,6;rbf;100;77,344 ± 3,269
BSIF;9x9;10;0,4;poly;100;77,344 ± 2,82
BSIF;7x7;8;N/A;rbf;100;77,292 ± 2,606
BSIF;7x7;5;0,2;linear;100;77,292 ± 3,692
BSIF;7x7;5;0,2;rbf;1;77,24 ± 4,393
BSIF;9x9;11;0,2;rbf;1;77,24 ± 3,751
BSIF;5x5;9;0,6;rbf;10;77,24 ± 3,081
BSIF;7x7;12;0,4;linear;1;77,188 ± 4,683
BSIF;7x7;8;N/A;rbf;10;77,188 ± 2,562
BSIF;7x7;11;0,4;linear;100;77,188 ± 4,797
BSIF;9x9;6;0,4;linear;100;77,188 ± 5,647
BSIF;15x15;6;0,4;sigmoid;1;77,188 ± 3,006
BSIF;15x15;10;0,2;poly;1;77,188 ± 3,826
BSIF;17x17;11;0,4;poly;1;77,188 ± 2,758
BSIF;9x9;5;0,4;rbf;1;77,135 ± 3,976
BSIF;5x5;8;0,4;rbf;100;77,135 ± 2,182
BSIF;9x9;12;N/A;rbf;1;77,083 ± 4,649
BSIF;5x5;9;0,4;rbf;10;77,083 ± 2,905
BSIF;5x5;9;0,4;rbf;100;77,083 ± 3,019
BSIF;15x15;6;0,8;sigmoid;10;77,083 ± 2,708
BSIF;7x7;11;0,4;linear;10;77,031 ± 4,685
BSIF;5x5;7;0,8;linear;10;76,979 ± 5,744
BSIF;15x15;11;0,6;sigmoid;1;76,979 ± 1,734
BSIF;5x5;7;N/A;linear;10;76,927 ± 5,77
BSIF;11x11;7;0,6;poly;10;76,927 ± 4,219
BSIF;17x17;6;0,8;sigmoid;10;76,875 ± 1,892
BSIF;7x7;5;0,8;poly;100;76,823 ± 4,041
BSIF;17x17;11;0,6;poly;1;76,823 ± 2,665
BSIF;5x5;7;0,6;linear;10;76,719 ± 5,95
BSIF;7x7;5;0,6;poly;100;76,719 ± 3,924
BSIF;9x9;6;0,8;linear;1;76,719 ± 4,041
BSIF;9x9;6;N/A;linear;1;76,719 ± 4,11
BSIF;15x15;5;0,8;sigmoid;1;76,719 ± 2,8
BSIF;17x17;11;0,2;poly;1;76,719 ± 2,777
BSIF;9x9;12;0,4;rbf;1;76,667 ± 4,78
BSIF;7x7;9;0,8;linear;1;76,667 ± 5,114
BSIF;9x9;8;0,2;linear;10;76,667 ± 6,171
BSIF;7x7;11;N/A;rbf;10;76,667 ± 3,03
BSIF;13x13;6;0,4;sigmoid;1;76,667 ± 2,2
BSIF;9x9;12;0,2;linear;1;76,615 ± 4,113
BSIF;7x7;9;N/A;linear;1;76,615 ± 4,891
BSIF;15x15;10;0,8;sigmoid;100;76,615 ± 0,4
BSIF;11x11;6;0,4;poly;100;76,562 ± 3,992
BSIF;7x7;6;0,4;linear;100;76,562 ± 4,711
BSIF;7x7;11;N/A;rbf;100;76,562 ± 2,941
BSIF;13x13;6;0,8;sigmoid;10;76,562 ± 2,545
BSIF;5x5;7;0,4;linear;100;76,51 ± 5,772
BSIF;7x7;9;0,6;linear;1;76,51 ± 5,159
BSIF;7x7;5;0,4;poly;100;76,458 ± 4,355
BSIF;7x7;9;0,4;rbf;10;76,458 ± 2,905
BSIF;7x7;9;0,4;rbf;100;76,458 ± 2,905
BSIF;13x13;7;0,8;sigmoid;10;76,458 ± 1,887
BSIF;5x5;7;N/A;poly;1;76,406 ± 5,098
BSIF;5x5;7;N/A;poly;100;76,406 ± 5,098
BSIF;5x5;7;N/A;poly;10;76,406 ± 5,098
BSIF;5x5;10;N/A;rbf;100;76,406 ± 4,489
BSIF;9x9;9;0,6;poly;100;76,406 ± 3,896
BSIF;15x15;12;0,4;sigmoid;100;76,406 ± 1,934
BSIF;5x5;10;N/A;rbf;10;76,354 ± 4,433
BSIF;5x5;7;0,4;linear;10;76,354 ± 5,998
BSIF;5x5;10;0,2;linear;10;76,354 ± 4,046
BSIF;9x9;8;0,2;rbf;10;76,354 ± 4,632
BSIF;11x11;7;0,4;poly;10;76,354 ± 4,53
BSIF;11x11;11;0,2;poly;10;76,354 ± 3,982
BSIF;13x13;10;0,4;poly;1;76,354 ± 3,708
BSIF;7x7;7;N/A;linear;1;76,302 ± 4,68
BSIF;9x9;6;0,6;linear;1;76,302 ± 4,006
BSIF;15x15;10;0,4;sigmoid;10;76,302 ± 1,446
BSIF;17x17;11;0,8;poly;1;76,25 ± 2,704
BSIF;5x5;10;0,2;linear;100;76,198 ± 4,74
BSIF;7x7;8;0,8;rbf;100;76,198 ± 2,121
BSIF;9x9;7;0,2;rbf;10;76,198 ± 3,8
BSIF;17x17;6;0,6;poly;1;76,198 ± 2,858
BSIF;13x13;10;0,6;poly;1;76,198 ± 3,859
BSIF;7x7;8;0,8;rbf;10;76,146 ± 2,117
BSIF;11x11;6;0,6;poly;10;76,146 ± 3,537
BSIF;17x17;6;0,4;poly;1;76,146 ± 2,963
BSIF;13x13;10;0,8;poly;1;76,146 ± 3,865
BSIF;9x9;5;0,4;linear;1;76,094 ± 3,82
BSIF;9x9;9;0,8;poly;100;76,094 ± 4,081
BSIF;15x15;9;0,4;poly;1;76,094 ± 3,285
BSIF;15x15;9;0,6;poly;1;76,094 ± 3,215
BSIF;17x17;8;0,4;poly;1;76,094 ± 3,763
BSIF;7x7;7;0,8;linear;1;76,042 ± 5,009
BSIF;9x9;8;0,2;linear;100;76,042 ± 5,032
BSIF;11x11;6;0,8;poly;10;76,042 ± 3,108
BSIF;7x7;7;0,6;linear;1;75,99 ± 5,195
BSIF;5x5;8;0,2;linear;100;75,99 ± 3,36
BSIF;9x9;10;0,6;poly;10;75,99 ± 2,418
BSIF;15x15;11;0,4;sigmoid;1;75,99 ± 1,962
BSIF;9x9;10;0,8;poly;10;75,938 ± 2,485
BSIF;17x17;6;0,8;poly;1;75,938 ± 3,106
BSIF;15x15;9;0,8;poly;1;75,938 ± 3,246
BSIF;13x13;5;0,2;poly;100;75,885 ± 4,326
BSIF;7x7;7;0,4;rbf;10;75,885 ± 3,256
BSIF;15x15;8;0,8;sigmoid;100;75,885 ± 2,027
BSIF;5x5;8;0,2;linear;10;75,833 ± 4,665
BSIF;7x7;7;0,4;rbf;100;75,833 ± 3,17
BSIF;13x13;6;0,6;sigmoid;10;75,833 ± 2,728
BSIF;9x9;7;0,2;rbf;100;75,781 ± 3,657
BSIF;15x15;10;0,6;sigmoid;100;75,781 ± 0,901
BSIF;5x5;5;N/A;linear;100;75,729 ± 5,91
BSIF;7x7;8;0,6;rbf;10;75,729 ± 1,708
BSIF;7x7;8;0,6;rbf;100;75,729 ± 1,708
BSIF;9x9;8;0,2;rbf;100;75,729 ± 4,381
BSIF;17x17;6;0,2;poly;1;75,729 ± 2,217
BSIF;17x17;8;0,6;poly;1;75,729 ± 3,516
BSIF;5x5;5;0,8;linear;100;75,677 ± 5,919
BSIF;7x7;5;0,2;linear;1;75,677 ± 4,286
BSIF;15x15;11;0,8;sigmoid;10;75,625 ± 2,398
BSIF;5x5;10;0,6;rbf;100;75,573 ± 4,51
BSIF;13x13;7;0,4;sigmoid;1;75,573 ± 2,8
BSIF;15x15;9;0,4;sigmoid;100;75,573 ± 1,135
BSIF;5x5;10;N/A;linear;1;75,521 ± 6,032
BSIF;5x5;10;0,6;rbf;10;75,521 ± 4,455
BSIF;15x15;6;0,6;sigmoid;10;75,521 ± 2,07
BSIF;5x5;10;0,8;linear;1;75,469 ± 5,895
BSIF;5x5;10;0,8;rbf;10;75,469 ± 4,401
BSIF;5x5;10;0,8;rbf;100;75,469 ± 4,428
BSIF;15x15;5;0,6;sigmoid;1;75,417 ± 2,979
BSIF;9x9;10;0,4;poly;10;75,417 ± 2,366
BSIF;17x17;6;0,6;sigmoid;10;75,417 ± 2,389
BSIF;15x15;8;0,4;sigmoid;10;75,417 ± 1,712
BSIF;7x7;12;0,2;linear;100;75,365 ± 4,946
BSIF;9x9;9;0,4;poly;100;75,365 ± 3,567
BSIF;13x13;7;0,6;sigmoid;10;75,365 ± 2,289
BSIF;5x5;10;0,6;linear;1;75,312 ± 5,897
BSIF;13x13;5;0,2;poly;10;75,312 ± 3,877
BSIF;17x17;8;0,8;poly;1;75,312 ± 3,236
BSIF;5x5;10;0,4;rbf;100;75,26 ± 4,263
BSIF;13x13;10;0,8;sigmoid;1;75,26 ± 2,595
BSIF;5x5;10;0,4;rbf;10;75,208 ± 4,125
BSIF;7x7;12;0,2;linear;10;75,208 ± 4,852
BSIF;15x15;8;0,6;sigmoid;100;75,208 ± 1,749
BSIF;5x5;10;0,4;linear;1;75,156 ± 6,292
BSIF;9x9;6;0,8;rbf;1;75,156 ± 4,937
BSIF;17x17;8;0,2;sigmoid;10;75,156 ± 1,287
BSIF;9x9;7;0,2;linear;10;75,104 ± 6,247
BSIF;7x7;6;N/A;linear;1;75,052 ± 6,247
BSIF;7x7;9;0,4;linear;1;75,052 ± 5,357
BSIF;7x7;11;0,8;rbf;100;75,052 ± 2,75
BSIF;7x7;11;0,8;rbf;10;75,052 ± 2,75
BSIF;13x13;6;0,8;sigmoid;100;75,052 ± 2,645
BSIF;15x15;11;0,6;sigmoid;10;75,052 ± 2,033
BSIF;11x11;5;0,8;poly;100;75 ± 5,206
BSIF;11x11;5;0,6;poly;100;75 ± 5,694
BSIF;5x5;5;N/A;linear;10;74,948 ± 5,817
BSIF;7x7;11;0,6;rbf;10;74,948 ± 3,013
BSIF;7x7;11;0,6;rbf;100;74,948 ± 3,013
BSIF;9x9;10;0,2;poly;100;74,896 ± 3,403
BSIF;5x5;5;0,8;linear;10;74,844 ± 5,718
BSIF;7x7;6;0,8;linear;1;74,844 ± 6,457
BSIF;7x7;8;N/A;linear;1;74,844 ± 4,858
BSIF;7x7;6;0,8;rbf;1;74,792 ± 5,073
BSIF;7x7;8;0,8;linear;1;74,792 ± 4,744
BSIF;9x9;6;N/A;rbf;1;74,74 ± 4,797
BSIF;7x7;8;0,4;rbf;100;74,74 ± 1,764
BSIF;9x9;8;0,2;linear;1;74,74 ± 6,684
BSIF;15x15;9;0,2;poly;1;74,74 ± 3,537
BSIF;7x7;8;0,4;rbf;10;74,688 ± 1,63
BSIF;11x11;12;0,4;poly;100;74,688 ± 4,011
BSIF;11x11;12;0,8;poly;100;74,688 ± 3,992
BSIF;5x5;5;0,6;linear;100;74,635 ± 5,62
BSIF;11x11;6;0,4;poly;10;74,635 ± 3,475
BSIF;15x15;6;0,8;sigmoid;100;74,635 ± 2,754
BSIF;11x11;12;0,6;poly;100;74,583 ± 3,816
BSIF;15x15;10;0,4;sigmoid;100;74,583 ± 0,39
BSIF;17x17;8;0,2;poly;1;74,583 ± 2,811
BSIF;13x13;10;0,6;sigmoid;1;74,531 ± 2,858
BSIF;7x7;6;0,6;linear;1;74,479 ± 6,412
BSIF;5x5;5;0,6;linear;10;74,479 ± 5,842
BSIF;7x7;11;N/A;linear;1;74,479 ± 5,274
BSIF;9x9;6;0,4;linear;1;74,479 ± 4,073
BSIF;7x7;6;N/A;rbf;1;74,427 ± 5,377
BSIF;9x9;6;0,6;rbf;1;74,427 ± 4,922
BSIF;15x15;11;0,4;poly;1;74,427 ± 1,035
BSIF;7x7;11;0,8;linear;1;74,375 ± 5,522
BSIF;9x9;9;0,6;poly;10;74,375 ± 3,442
BSIF;9x9;9;0,8;poly;10;74,375 ± 3,805
BSIF;7x7;6;0,6;rbf;1;74,323 ± 4,79
BSIF;17x17;7;0,2;poly;1;74,323 ± 3,828
BSIF;7x7;7;0,4;linear;1;74,271 ± 5,41
BSIF;13x13;7;0,8;sigmoid;100;74,271 ± 2,596
BSIF;13x13;10;0,2;poly;1;74,271 ± 2,275
BSIF;7x7;8;0,6;linear;1;74,219 ± 4,783
BSIF;7x7;11;0,6;linear;1;74,167 ± 5,237
BSIF;11x11;8;0,2;poly;100;74,167 ± 3,019
BSIF;17x17;7;0,2;sigmoid;10;74,115 ± 0,614
BSIF;5x5;5;N/A;poly;1;73,958 ± 6,276
BSIF;5x5;5;N/A;poly;10;73,958 ± 6,276
BSIF;5x5;5;N/A;poly;100;73,958 ± 6,276
BSIF;9x9;7;0,2;linear;100;73,958 ± 6,44
BSIF;7x7;11;0,4;rbf;100;73,958 ± 2,025
BSIF;7x7;12;0,2;rbf;10;73,906 ± 3,418
BSIF;5x5;5;0,4;linear;100;73,854 ± 5,845
BSIF;11x11;5;0,4;poly;100;73,854 ± 4,518
BSIF;7x7;11;0,4;rbf;10;73,854 ± 2,07
BSIF;15x15;11;0,6;poly;1;73,854 ± 1,155
BSIF;5x5;9;0,2;rbf;100;73,802 ± 3,07
BSIF;15x15;11;0,8;sigmoid;100;73,802 ± 1,701
BSIF;15x15;9;0,2;sigmoid;1;73,75 ± 2,664
BSIF;7x7;5;0,6;poly;10;73,698 ± 3,957
BSIF;15x15;11;0,4;sigmoid;10;73,698 ± 1,995
BSIF;13x13;10;0,8;sigmoid;10;73,698 ± 1,812
BSIF;5x5;9;0,2;rbf;10;73,646 ± 2,999
BSIF;13x13;7;0,6;sigmoid;100;73,646 ± 2,575
BSIF;15x15;11;0,8;poly;1;73,646 ± 1,026
BSIF;5x5;9;0,8;linear;1;73,542 ± 4,789
BSIF;5x5;5;0,4;linear;10;73,542 ± 5,478
BSIF;5x5;8;0,2;rbf;10;73,542 ± 3,251
BSIF;7x7;12;0,2;rbf;100;73,542 ± 3,369
BSIF;9x9;9;0,4;poly;10;73,542 ± 3,52
BSIF;5x5;9;N/A;linear;1;73,49 ± 4,736
BSIF;7x7;5;0,8;poly;10;73,49 ± 4,235
BSIF;11x11;5;0,6;poly;10;73,49 ± 5,029
BSIF;17x17;5;0,2;poly;1;73,49 ± 2,718
BSIF;7x7;6;0,4;linear;1;73,438 ± 6,322
BSIF;11x11;12;0,6;poly;10;73,438 ± 4,361
BSIF;17x17;6;0,2;sigmoid;1;73,438 ± 2,592
BSIF;5x5;7;N/A;rbf;100;73,385 ± 4,351
BSIF;5x5;10;0,2;rbf;10;73,333 ± 3,861
BSIF;11x11;12;0,4;poly;10;73,333 ± 4,593
BSIF;15x15;11;0,2;poly;1;73,333 ± 1,39
BSIF;5x5;5;N/A;rbf;100;73,281 ± 4,484
BSIF;7x7;5;0,4;poly;10;73,281 ± 4,525
BSIF;11x11;12;0,8;poly;10;73,281 ± 4,288
BSIF;15x15;5;0,4;sigmoid;1;73,281 ± 2,475
BSIF;17x17;8;0,2;sigmoid;100;73,281 ± 1,877
BSIF;13x13;6;0,6;sigmoid;100;73,281 ± 3,147
BSIF;5x5;9;0,6;linear;1;73,229 ± 4,734
BSIF;5x5;5;N/A;rbf;10;73,177 ± 3,865
BSIF;7x7;11;0,2;linear;10;73,177 ± 5,995
BSIF;11x11;5;0,8;poly;10;73,177 ± 4,822
BSIF;17x17;5;0,8;sigmoid;1;73,177 ± 2,359
BSIF;15x15;11;0,6;sigmoid;100;73,177 ± 1,758
BSIF;7x7;6;0,4;rbf;1;73,125 ± 4,985
BSIF;9x9;10;0,2;poly;10;73,073 ± 2,914
BSIF;17x17;5;0,4;poly;1;73,073 ± 3,745
BSIF;13x13;10;0,4;sigmoid;1;73,073 ± 2,722
BSIF;7x7;10;0,6;rbf;1;73,021 ± 4,142
BSIF;9x9;6;0,4;rbf;1;73,021 ± 5,193
BSIF;13x13;10;0,6;sigmoid;10;73,021 ± 1,549
BSIF;17x17;7;0,6;poly;1;73,021 ± 3,134
BSIF;17x17;7;0,4;poly;1;73,021 ± 3,675
BSIF;5x5;9;0,4;linear;1;72,969 ± 4,722
BSIF;5x5;5;0,8;rbf;10;72,969 ± 3,713
BSIF;17x17;7;0,8;poly;1;72,969 ± 3,045
BSIF;5x5;5;0,8;rbf;100;72,917 ± 4,451
BSIF;5x5;10;0,2;rbf;100;72,917 ± 3,934
BSIF;7x7;11;0,4;linear;1;72,917 ± 5,239
BSIF;7x7;5;0,2;poly;100;72,917 ± 3,557
BSIF;5x5;7;N/A;rbf;10;72,865 ± 4,155
BSIF;7x7;8;0,4;linear;1;72,865 ± 4,45
BSIF;9x9;11;0,8;poly;100;72,865 ± 3,871
BSIF;15x15;7;0,2;sigmoid;10;72,865 ± 3,418
BSIF;17x17;6;0,4;sigmoid;10;72,865 ± 3,028
BSIF;17x17;12;0,4;poly;1;72,865 ± 1,408
BSIF;7x7;10;0,8;rbf;1;72,812 ± 3,998
BSIF;9x9;7;0,2;linear;1;72,812 ± 4,69
BSIF;5x5;8;0,2;rbf;100;72,76 ± 3,209
BSIF;5x5;11;0,6;linear;100;72,76 ± 5,228
BSIF;5x5;11;N/A;linear;100;72,76 ± 5,7
BSIF;17x17;12;0,6;poly;1;72,76 ± 1,582
BSIF;5x5;11;0,8;linear;10;72,708 ± 5,631
BSIF;9x9;11;0,6;poly;100;72,708 ± 4,032
BSIF;17x17;6;0,8;sigmoid;100;72,708 ± 2,268
BSIF;5x5;11;0,8;linear;100;72,656 ± 5,601
BSIF;11x11;12;0,2;poly;100;72,656 ± 3,573
BSIF;5x5;5;0,6;rbf;10;72,604 ± 4,105
BSIF;5x5;11;N/A;linear;10;72,604 ± 5,572
BSIF;11x11;6;0,2;rbf;10;72,604 ± 3,574
BSIF;17x17;5;0,6;poly;1;72,604 ± 3,38
BSIF;17x17;12;0,8;poly;1;72,604 ± 1,432
BSIF;5x5;5;0,6;rbf;100;72,552 ± 4,341
BSIF;15x15;6;0,6;sigmoid;100;72,552 ± 2,395
BSIF;13x13;6;0,4;sigmoid;10;72,552 ± 2,669
BSIF;15x15;8;0,4;sigmoid;100;72,552 ± 2,962
BSIF;9x9;8;0,2;rbf;1;72,5 ± 6,189
BSIF;13x13;7;0,4;sigmoid;10;72,5 ± 2,643
BSIF;9x9;12;0,2;rbf;1;72,448 ± 5,053
BSIF;5x5;8;0,8;linear;1;72,448 ± 5,169
BSIF;5x5;11;0,6;linear;10;72,448 ± 5,437
BSIF;17x17;5;0,8;poly;1;72,448 ± 3,828
BSIF;5x5;8;N/A;linear;1;72,396 ± 5,292
BSIF;11x11;6;0,2;rbf;100;72,396 ± 3,549
BSIF;9x9;9;0,2;poly;100;72,396 ± 3,328
BSIF;7x7;11;0,2;linear;100;72,396 ± 5,284
BSIF;9x9;11;0,4;poly;100;72,396 ± 3,8
BSIF;15x15;12;0,2;sigmoid;1;72,344 ± 1,377
BSIF;11x11;7;0,2;poly;100;72,292 ± 3,994
BSIF;15x15;7;0,4;poly;1;72,24 ± 3,687
BSIF;9x9;7;0,2;rbf;1;72,135 ± 4,687
BSIF;17x17;5;0,6;sigmoid;1;72,135 ± 2,557
BSIF;5x5;8;0,6;linear;1;72,083 ± 5,285
BSIF;17x17;12;0,2;poly;1;72,083 ± 1,607
BSIF;5x5;7;0,6;rbf;10;72,031 ± 4,014
BSIF;7x7;10;0,2;linear;100;72,031 ± 2,493
BSIF;13x13;9;0,6;poly;1;72,031 ± 2,44
BSIF;5x5;7;0,6;rbf;100;71,979 ± 3,823
BSIF;11x11;6;0,2;linear;10;71,979 ± 5,189
BSIF;7x7;10;0,2;linear;10;71,979 ± 4,02
BSIF;7x7;9;0,2;linear;100;71,979 ± 3,998
BSIF;11x11;5;0,4;poly;10;71,979 ± 5,049
BSIF;7x7;9;0,2;linear;10;71,927 ± 4,361
BSIF;7x7;10;0,4;rbf;1;71,823 ± 4,181
BSIF;17x17;6;0,6;sigmoid;100;71,823 ± 2,436
BSIF;13x13;9;0,8;poly;1;71,823 ± 2,489
BSIF;7x7;12;0,8;rbf;1;71,771 ± 3,178
BSIF;11x11;6;0,2;rbf;1;71,771 ± 5,214
BSIF;5x5;11;0,4;linear;100;71,771 ± 5,07
BSIF;7x7;7;0,2;linear;100;71,771 ± 4,925
BSIF;13x13;9;0,4;poly;1;71,771 ± 2,472
BSIF;9x9;8;0,8;poly;100;71,719 ± 3,405
BSIF;15x15;7;0,6;poly;1;71,667 ± 3,502
BSIF;5x5;10;0,2;linear;1;71,615 ± 6,967
BSIF;5x5;11;0,4;linear;10;71,615 ± 5,19
BSIF;11x11;8;0,2;poly;10;71,615 ± 4,142
BSIF;15x15;7;0,8;poly;1;71,615 ± 3,716
BSIF;7x7;10;N/A;rbf;1;71,562 ± 4,191
BSIF;5x5;8;0,4;linear;1;71,562 ± 5,191
BSIF;5x5;7;0,8;rbf;10;71,562 ± 4,105
BSIF;5x5;5;0,4;rbf;100;71,562 ± 4,646
BSIF;13x13;9;0,8;sigmoid;1;71,562 ± 2,458
BSIF;15x15;8;0,6;poly;1;71,562 ± 2,537
BSIF;5x5;7;0,8;rbf;100;71,51 ± 4,24
BSIF;15x15;5;0,8;sigmoid;10;71,51 ± 3,331
BSIF;7x7;12;0,6;rbf;1;71,458 ± 3,17
BSIF;15x15;11;0,2;sigmoid;1;71,458 ± 2,036
BSIF;15x15;7;0,2;poly;1;71,458 ± 3,92
BSIF;7x7;7;0,2;linear;10;71,406 ± 4,415
BSIF;15x15;11;0,4;sigmoid;100;71,406 ± 1,353
BSIF;15x15;8;0,4;poly;1;71,406 ± 2,624
BSIF;5x5;7;0,4;rbf;10;71,354 ± 3,837
BSIF;5x5;5;0,4;rbf;10;71,354 ± 4,577
BSIF;9x9;9;0,2;poly;10;71,354 ± 3,195
BSIF;9x9;8;0,6;poly;100;71,354 ± 3,622
BSIF;15x15;6;0,4;sigmoid;10;71,25 ± 2,716
BSIF;15x15;8;0,8;poly;1;71,25 ± 2,483
BSIF;7x7;12;0,2;linear;1;71,198 ± 4,027
BSIF;7x7;12;0,4;rbf;1;71,146 ± 3,161
BSIF;9x9;5;0,8;poly;100;71,146 ± 5,438
BSIF;9x9;5;0,6;poly;100;71,094 ± 5,238
BSIF;5x5;7;0,4;rbf;100;70,99 ± 3,912
BSIF;7x7;7;N/A;rbf;1;70,99 ± 4,288
BSIF;11x11;7;0,2;poly;10;70,99 ± 4,311
BSIF;9x9;11;0,6;poly;10;70,938 ± 3,987
BSIF;9x9;8;0,4;poly;100;70,885 ± 3,289
BSIF;13x13;9;0,6;sigmoid;1;70,885 ± 2,172
BSIF;7x7;7;0,8;rbf;1;70,833 ± 3,928
BSIF;13x13;11;0,8;sigmoid;1;70,833 ± 1,712
BSIF;11x11;12;0,2;poly;10;70,781 ± 4,196
BSIF;9x9;11;0,8;poly;10;70,781 ± 3,885
BSIF;13x13;10;0,8;sigmoid;100;70,781 ± 1,025
BSIF;7x7;7;0,6;rbf;1;70,677 ± 4,183
BSIF;13x13;10;0,4;sigmoid;10;70,677 ± 1,236
BSIF;13x13;6;0,4;sigmoid;100;70,625 ± 3,805
BSIF;5x5;9;0,2;linear;1;70,573 ± 4,629
BSIF;5x5;11;N/A;poly;1;70,573 ± 4,703
BSIF;5x5;11;N/A;poly;10;70,573 ± 4,703
BSIF;5x5;11;N/A;poly;100;70,573 ± 4,703
BSIF;13x13;7;0,4;sigmoid;100;70,573 ± 2,011
BSIF;15x15;10;0,2;sigmoid;1;70,573 ± 2,395
BSIF;9x9;7;0,8;poly;100;70,521 ± 2,621
BSIF;17x17;7;0,2;sigmoid;100;70,521 ± 1,047
BSIF;17x17;5;0,4;sigmoid;1;70,469 ± 2,391
BSIF;13x13;9;0,2;poly;1;70,469 ± 2,116
BSIF;7x7;10;0,2;rbf;100;70,417 ± 2,834
BSIF;7x7;10;0,2;rbf;10;70,365 ± 3,031
BSIF;9x9;5;0,2;rbf;10;70,365 ± 4,582
BSIF;7x7;8;0,2;linear;10;70,365 ± 3,871
BSIF;7x7;11;0,2;rbf;100;70,365 ± 1,562
BSIF;13x13;11;0,6;sigmoid;1;70,365 ± 1,8
BSIF;7x7;11;0,2;rbf;10;70,312 ± 1,432
BSIF;9x9;11;0,4;poly;10;70,312 ± 3,846
BSIF;15x15;5;0,6;sigmoid;10;70,312 ± 3,361
BSIF;13x13;10;0,6;sigmoid;100;70,312 ± 1,047
BSIF;7x7;12;N/A;rbf;1;70,208 ± 2,943
BSIF;15x15;6;0,6;poly;1;70,208 ± 4,101
BSIF;9x9;7;0,6;poly;100;70,156 ± 2,54
BSIF;15x15;12;0,2;sigmoid;10;70,156 ± 1,616
BSIF;13x13;8;0,8;sigmoid;1;70,156 ± 2,064
BSIF;11x11;6;0,2;linear;100;70,104 ± 4,636
BSIF;13x13;11;0,8;sigmoid;10;70,052 ± 1,842
BSIF;7x7;7;0,4;rbf;1;69,844 ± 4,091
BSIF;15x15;6;0,4;sigmoid;100;69,844 ± 3,462
BSIF;15x15;6;0,8;poly;1;69,844 ± 4,301
BSIF;17x17;6;0,4;sigmoid;100;69,74 ± 2,142
BSIF;15x15;6;0,4;poly;1;69,74 ± 3,887
BSIF;13x13;11;0,4;sigmoid;1;69,688 ± 2,378
BSIF;9x9;5;0,2;linear;10;69,635 ± 3,918
BSIF;13x13;5;0,8;sigmoid;1;69,635 ± 3,637
BSIF;7x7;9;0,6;rbf;1;69,583 ± 3,653
