Fitur;PCA;Kernel;C;Akurasi
MTCD;0,4;rbf;1;80,938 $\pm$ 3,296
MTCD;0,6;sigmoid;1;77,76 $\pm$ 0,372
MTCD;0,8;rbf;1;81,146 $\pm$ 4,484
MTCD;0,6;rbf;1;81,146 $\pm$ 4,484
MTCD;0,8;rbf;1;80,833 $\pm$ 3,395
MTCD;0,6;rbf;1;80,833 $\pm$ 3,395
MTCD;0,4;poly;1;77,396 $\pm$ 2,904
MTCD;0,2;sigmoid;10;77,76 $\pm$ 3,074
MTCD;0,4;rbf;1;80,99 $\pm$ 4,408
MTCD;0,6;poly;1;77,292 $\pm$ 2,979
MTCD;0,2;poly;10;78,333 $\pm$ 2,078
MTCD;N/A;sigmoid;100;77,552 $\pm$ 1,842
MTCD;0,2;poly;10;78,385 $\pm$ 1,883
MTCD;0,4;poly;1;76,823 $\pm$ 3,312
MTCD;0,6;sigmoid;1;77,812 $\pm$ 1,305
MTCD;0,8;sigmoid;1;77,812 $\pm$ 1,362
MTCD;0,8;poly;1;77,292 $\pm$ 2,752
MTCD;0,4;poly;1;77,292 $\pm$ 4,87
MTCD;0,8;poly;100;79,427 $\pm$ 2,62
MTCD;0,6;poly;100;79,427 $\pm$ 2,742
MTCD;0,6;poly;1;76,615 $\pm$ 3,748
MTCD;0,4;poly;100;79,479 $\pm$ 2,537
MTCD;0,6;sigmoid;10;77,448 $\pm$ 0,681
MTCD;0,8;sigmoid;10;77,448 $\pm$ 0,771
MTCD;N/A;sigmoid;100;79,167 $\pm$ 1,926
MTCD;0,4;sigmoid;1;77,24 $\pm$ 0,227
MTCD;0,8;poly;1;76,51 $\pm$ 3,71
MTCD;0,2;poly;10;79,167 $\pm$ 1,881
MTCD;0,8;sigmoid;100;76,875 $\pm$ 1,705
MTCD;0,2;sigmoid;100;77,24 $\pm$ 1,682
MTCD;0,6;poly;1;77,083 $\pm$ 4,937
MTCD;N/A;sigmoid;100;76,25 $\pm$ 1,834
MTCD;0,2;poly;1;76,771 $\pm$ 3,792
MTCD;0,6;sigmoid;100;76,615 $\pm$ 1,236
MTCD;0,2;sigmoid;1;77,865 $\pm$ 1,154
MTCD;0,8;sigmoid;10;76,458 $\pm$ 1,898
MTCD;0,8;poly;1;76,927 $\pm$ 5,176
MTCD;0,6;sigmoid;10;76,354 $\pm$ 2,147
MTCD;0,8;poly;10;78,281 $\pm$ 4,196
MTCD;0,6;poly;10;78,281 $\pm$ 4,196
MTCD;0,2;sigmoid;100;76,667 $\pm$ 2,688
MTCD;0,4;sigmoid;10;76,823 $\pm$ 0,697
MTCD;0,2;rbf;1;80,26 $\pm$ 4,258
MTCD;0,2;rbf;1;79,896 $\pm$ 3,728
MTCD;0,2;poly;100;78,646 $\pm$ 2,992
MTCD;0,4;poly;10;78,229 $\pm$ 4,036
MTCD;0,2;sigmoid;1;77,135 $\pm$ 1,173
MTCD;0,4;sigmoid;1;76,823 $\pm$ 1,812
MTCD;0,6;sigmoid;10;76,771 $\pm$ 1,569
MTCD;0,4;sigmoid;100;75,833 $\pm$ 1,122
MTCD;0,2;poly;10;77,865 $\pm$ 3,924
MTCD;0,8;poly;10;77,552 $\pm$ 3,887
MTCD;0,4;poly;10;77,604 $\pm$ 3,902
MTCD;0,4;sigmoid;10;75,677 $\pm$ 1,236
MTCD;0,2;sigmoid;1;76,667 $\pm$ 2,315
MTCD;0,2;sigmoid;100;76,354 $\pm$ 3,428
MTCD;0,6;sigmoid;100;75,938 $\pm$ 0,84
MTCD;0,8;sigmoid;100;75,938 $\pm$ 0,96
MTCD;0,6;poly;10;77,5 $\pm$ 3,961
MTCD;0,8;sigmoid;10;76,562 $\pm$ 1,801
MTCD;0,4;poly;1;75,885 $\pm$ 2,608
MTCD;N/A;sigmoid;100;77,083 $\pm$ 2,22
MTCD;0,8;sigmoid;10;75,677 $\pm$ 1,575
MTCD;0,2;poly;10;77,24 $\pm$ 3,831
MTCD;0,8;sigmoid;1;75,938 $\pm$ 1,036
MTCD;0,2;poly;1;75,781 $\pm$ 3,116
MTCD;0,6;poly;1;75,677 $\pm$ 2,431
MTCD;0,2;sigmoid;100;76,146 $\pm$ 2,197
MTCD;0,6;sigmoid;1;75,885 $\pm$ 1,046
MTCD;0,2;sigmoid;100;76,198 $\pm$ 1,923
MTCD;N/A;sigmoid;100;76,094 $\pm$ 2,317
MTCD;0,4;sigmoid;100;75,417 $\pm$ 1,259
MTCD;0,8;poly;1;75,417 $\pm$ 2,38
MTCD;0,4;poly;1;75,521 $\pm$ 4,411
MTCD;0,4;poly;1;75,26 $\pm$ 2,955
MTCD;N/A;sigmoid;10;78,49 $\pm$ 2,25
MTCD;0,6;poly;1;75,365 $\pm$ 4,276
MTCD;0,8;sigmoid;100;75,938 $\pm$ 2,152
MTCD;0,8;sigmoid;100;75,052 $\pm$ 1,917
MTCD;0,4;sigmoid;10;75,938 $\pm$ 1,924
MTCD;0,8;poly;1;75,26 $\pm$ 4,349
MTCD;N/A;sigmoid;1;78,385 $\pm$ 2,34
MTCD;0,8;sigmoid;1;75,312 $\pm$ 2,049
MTCD;0,6;sigmoid;1;75,26 $\pm$ 2,274
MTCD;0,8;poly;1;75,104 $\pm$ 3,178
MTCD;N/A;rbf;1;78,542 $\pm$ 4,857
MTCD;0,6;poly;1;75,052 $\pm$ 3,315
MTCD;0,6;sigmoid;10;75,052 $\pm$ 1,63
MTCD;0,2;poly;1;74,635 $\pm$ 3,195
MTCD;0,6;sigmoid;100;74,688 $\pm$ 1,866
MTCD;0,6;sigmoid;100;75,521 $\pm$ 1,957
MTCD;0,4;sigmoid;1;75,26 $\pm$ 1,145
MTCD;0,2;poly;1;75,104 $\pm$ 4,406
MTCD;0,8;sigmoid;100;74,531 $\pm$ 1,714
MTCD;0,4;sigmoid;10;74,531 $\pm$ 1,788
MTCD;0,4;poly;100;77,031 $\pm$ 1,2
MTCD;0,6;poly;100;76,927 $\pm$ 1,209
MTCD;0,8;poly;100;76,927 $\pm$ 1,106
MTCD;0,8;sigmoid;10;74,583 $\pm$ 2,573
MTCD;0,4;sigmoid;100;74,219 $\pm$ 1,416
MTCD;0,2;poly;100;76,771 $\pm$ 0,89
MTCD;0,8;sigmoid;1;74,167 $\pm$ 0,417
MTCD;0,6;sigmoid;10;74,375 $\pm$ 3,044
MTCD;0,6;sigmoid;1;74,01 $\pm$ 0,497
MTCD;0,6;sigmoid;100;73,854 $\pm$ 1,477
MTCD;0,2;poly;1;73,333 $\pm$ 4,848
MTCD;0,4;sigmoid;1;74,219 $\pm$ 2,471
MTCD;0,6;poly;1;72,969 $\pm$ 5,593
MTCD;0,8;poly;1;72,969 $\pm$ 5,593
MTCD;0,4;sigmoid;100;74,531 $\pm$ 2,4
MTCD;0,2;poly;10;75,625 $\pm$ 5,318
MTCD;0,2;sigmoid;10;73,646 $\pm$ 1,912
MTCD;0,2;sigmoid;10;73,594 $\pm$ 1,575
MTCD;0,8;sigmoid;100;73,698 $\pm$ 2,35
MTCD;0,4;poly;1;72,76 $\pm$ 5,457
MTCD;N/A;sigmoid;1;76,667 $\pm$ 1,01
MTCD;N/A;sigmoid;10;76,667 $\pm$ 1,01
MTCD;0,4;sigmoid;1;73,49 $\pm$ 0,614
MTCD;0,4;poly;10;75,312 $\pm$ 5,662
MTCD;0,8;sigmoid;10;73,177 $\pm$ 1,883
MTCD;0,2;sigmoid;100;73,281 $\pm$ 1,636
MTCD;N/A;sigmoid;10;75,833 $\pm$ 2,724
MTCD;0,2;sigmoid;10;73,021 $\pm$ 2,001
MTCD;0,2;poly;100;76,042 $\pm$ 4,407
MTCD;0,6;sigmoid;10;73,073 $\pm$ 1,854
MTCD;0,6;poly;10;75,156 $\pm$ 5,787
MTCD;0,8;poly;10;75,156 $\pm$ 5,787
MTCD;0,4;poly;100;75,833 $\pm$ 4,748
MTCD;0,8;sigmoid;1;73,646 $\pm$ 1,549
MTCD;0,6;poly;100;75,833 $\pm$ 4,463
MTCD;0,4;sigmoid;10;73,438 $\pm$ 3,38
MTCD;0,6;sigmoid;100;73,125 $\pm$ 2,15
MTCD;0,8;poly;100;75,781 $\pm$ 4,462
MTCD;0,6;sigmoid;1;73,49 $\pm$ 1,794
MTCD;N/A;sigmoid;10;74,948 $\pm$ 1,688
MTCD;0,2;sigmoid;1;73,177 $\pm$ 0,864
MTCD;N/A;sigmoid;1;75,573 $\pm$ 2,475
MTCD;0,4;sigmoid;100;72,656 $\pm$ 1,431
MTCD;0,4;sigmoid;100;73,021 $\pm$ 2,742
MTCD;N/A;rbf;1;76,354 $\pm$ 3,216
MTCD;0,4;poly;1;72,396 $\pm$ 2,322
MTCD;0,8;sigmoid;10;72,812 $\pm$ 2,562
MTCD;0,2;poly;1;72,917 $\pm$ 3,856
MTCD;0,4;sigmoid;10;72,604 $\pm$ 1,819
MTCD;0,4;poly;100;74,896 $\pm$ 3,913
MTCD;0,6;sigmoid;10;72,76 $\pm$ 2,354
MTCD;0,6;poly;1;72,76 $\pm$ 4,162
MTCD;0,2;poly;1;72,188 $\pm$ 2,977
MTCD;0,8;poly;1;72,604 $\pm$ 4,222
MTCD;0,8;sigmoid;1;73,073 $\pm$ 1,431
MTCD;0,2;sigmoid;1;73,177 $\pm$ 1,476
MTCD;0,2;sigmoid;10;72,552 $\pm$ 1,236
MTCD;0,6;poly;100;74,688 $\pm$ 3,943
MTCD;0,8;poly;100;74,688 $\pm$ 3,943
MTCD;0,2;sigmoid;10;73,229 $\pm$ 2,369
MTCD;0,8;poly;1;72,083 $\pm$ 2,371
MTCD;0,6;poly;1;72,031 $\pm$ 2,293
MTCD;0,4;poly;1;72,708 $\pm$ 3,889
MTCD;0,2;poly;1;71,979 $\pm$ 3,905
MTCD;0,6;sigmoid;1;72,865 $\pm$ 1,461
MTCD;0,6;sigmoid;100;72,083 $\pm$ 2,366
MTCD;0,6;poly;1;71,458 $\pm$ 4,216
MTCD;0,8;poly;1;71,406 $\pm$ 4,225
MTCD;0,8;sigmoid;100;71,979 $\pm$ 2,674
MTCD;0,6;sigmoid;100;71,927 $\pm$ 2,017
MTCD;N/A;sigmoid;100;73,75 $\pm$ 3,135
MTCD;0,4;sigmoid;1;72,656 $\pm$ 2,236
MTCD;0,4;poly;1;71,406 $\pm$ 4,24
MTCD;0,8;sigmoid;1;72,969 $\pm$ 2,049
MTCD;0,2;poly;100;74,323 $\pm$ 3,865
MTCD;N/A;sigmoid;100;71,927 $\pm$ 1,287
MTCD;0,4;sigmoid;10;72,031 $\pm$ 2,284
MTCD;0,6;sigmoid;1;72,865 $\pm$ 2,172
MTCD;0,4;poly;10;73,698 $\pm$ 4,822
MTCD;0,8;sigmoid;100;71,667 $\pm$ 1,976
MTCD;0,8;poly;10;73,646 $\pm$ 4,914
MTCD;0,2;sigmoid;1;72,448 $\pm$ 1,454
MTCD;N/A;sigmoid;10;73,594 $\pm$ 2,528
MTCD;0,6;poly;10;73,542 $\pm$ 4,843
MTCD;0,2;poly;10;73,594 $\pm$ 4,288
MTCD;N/A;sigmoid;10;74,062 $\pm$ 2,107
MTCD;0,4;poly;1;70,156 $\pm$ 4,706
MTCD;0,8;sigmoid;10;71,615 $\pm$ 2,665
MTCD;0,4;poly;1;71,25 $\pm$ 3,956
MTCD;N/A;sigmoid;100;73,906 $\pm$ 2,054
MTCD;0,8;poly;1;71,198 $\pm$ 3,932
MTCD;0,6;poly;1;70,052 $\pm$ 4,931
MTCD;0,6;poly;1;71,198 $\pm$ 4,011
MTCD;0,2;poly;1;72,448 $\pm$ 3,981
MTCD;N/A;sigmoid;1;73,906 $\pm$ 2
MTCD;0,8;poly;1;69,948 $\pm$ 4,864
MTCD;0,4;sigmoid;1;72,24 $\pm$ 2,303
MTCD;0,2;poly;1;70,99 $\pm$ 3,859
MTCD;0,4;sigmoid;100;71,094 $\pm$ 2,043
MTCD;0,6;sigmoid;10;71,354 $\pm$ 2,805
MTCD;0,2;poly;1;70,573 $\pm$ 3,843
MTCD;0,4;sigmoid;100;71,094 $\pm$ 1,758
MTCD;0,6;poly;1;71,771 $\pm$ 4,381
MTCD;N/A;sigmoid;100;71,146 $\pm$ 2,999
MTCD;0,2;poly;1;70,312 $\pm$ 6,128
MTCD;0,4;sigmoid;1;71,823 $\pm$ 1,812
MTCD;0,4;poly;1;71,875 $\pm$ 4,257
MTCD;0,8;poly;1;71,458 $\pm$ 4,3
MTCD;0,2;sigmoid;100;70,833 $\pm$ 1,206
MTCD;N/A;sigmoid;1;73,333 $\pm$ 2,366
MTCD;0,2;poly;1;69,844 $\pm$ 4,605
MTCD;0,8;sigmoid;1;71,198 $\pm$ 2,354
MTCD;0,4;sigmoid;10;70,781 $\pm$ 3,063
MTCD;0,2;sigmoid;100;70,729 $\pm$ 2,612
MTCD;0,6;sigmoid;1;71,042 $\pm$ 2,573
MTCD;N/A;sigmoid;10;71,823 $\pm$ 2,536
MTCD;0,6;poly;1;69,479 $\pm$ 6,879
MTCD;N/A;sigmoid;10;72,24 $\pm$ 3,576
MTCD;0,4;poly;1;69,531 $\pm$ 6,853
MTCD;0,2;sigmoid;100;70,781 $\pm$ 2,274
MTCD;0,8;poly;1;69,427 $\pm$ 6,962
MTCD;0,4;poly;1;70,104 $\pm$ 3,916
MTCD;0,2;poly;1;70,26 $\pm$ 4,144
MTCD;0,2;sigmoid;100;70,104 $\pm$ 2,781
MTCD;0,8;sigmoid;100;70,26 $\pm$ 2,933
MTCD;0,2;sigmoid;1;70,521 $\pm$ 2,27
MTCD;0,2;sigmoid;10;70,208 $\pm$ 3,644
MTCD;N/A;sigmoid;100;71,615 $\pm$ 2,566
MTCD;0,6;sigmoid;100;70,104 $\pm$ 3,006
MTCD;0,4;poly;1;69,844 $\pm$ 4,694
MTCD;0,2;poly;10;71,875 $\pm$ 2,656
MTCD;0,6;poly;10;71,667 $\pm$ 2,509
MTCD;0,8;poly;1;69,635 $\pm$ 4,062
MTCD;0,6;poly;1;69,635 $\pm$ 3,907
MTCD;0,4;sigmoid;1;70,208 $\pm$ 2,752
MTCD;0,4;poly;10;71,562 $\pm$ 2,369
MTCD;0,8;sigmoid;1;70,208 $\pm$ 2,099
MTCD;0,8;poly;10;71,562 $\pm$ 2,537
MTCD;0,2;poly;1;69,583 $\pm$ 3,683
MTCD;0,2;sigmoid;10;69,427 $\pm$ 3,469
MTCD;0,4;poly;1;69,062 $\pm$ 3,728
MTCD;0,8;sigmoid;10;69,844 $\pm$ 3,024
MTCD;N/A;sigmoid;1;71,719 $\pm$ 3,412
MTCD;N/A;rbf;1;73,646 $\pm$ 3,178
MTCD;0,2;sigmoid;10;69,583 $\pm$ 3,489
MTCD;0,2;sigmoid;1;70,417 $\pm$ 2,556
MTCD;0,4;poly;1;69,427 $\pm$ 4,235
MTCD;0,8;sigmoid;10;69,375 $\pm$ 2,513
MTCD;0,6;sigmoid;1;69,948 $\pm$ 2,226
MTCD;0,2;sigmoid;100;69,792 $\pm$ 2,768
MTCD;0,8;poly;1;69,219 $\pm$ 4,306
MTCD;0,6;sigmoid;10;69,74 $\pm$ 3,038
MTCD;0,6;poly;1;69,323 $\pm$ 4,749
MTCD;0,6;poly;1;69,219 $\pm$ 4,235
MTCD;N/A;sigmoid;1;70,885 $\pm$ 2,682
MTCD;0,6;sigmoid;10;69,219 $\pm$ 2,595
MTCD;0,4;sigmoid;100;69,479 $\pm$ 2,992
MTCD;0,8;poly;1;69,219 $\pm$ 4,703
MTCD;N/A;sigmoid;10;72,969 $\pm$ 2,804
MTCD;N/A;sigmoid;10;70,677 $\pm$ 2,669
MTCD;0,2;poly;1;69,635 $\pm$ 4,662
MTCD;N/A;sigmoid;1;70,625 $\pm$ 2,748
MTCD;0,6;poly;1;68,698 $\pm$ 3,921
MTCD;0,8;poly;1;68,594 $\pm$ 3,937
MTCD;0,8;sigmoid;100;68,698 $\pm$ 2,948
MTCD;N/A;sigmoid;100;69,583 $\pm$ 2,2
MTCD;0,2;sigmoid;1;69,479 $\pm$ 0,902
MTCD;0,6;sigmoid;100;68,281 $\pm$ 3,252
MTCD;0,4;sigmoid;1;69,323 $\pm$ 2,502
MTCD;0,2;sigmoid;100;69,01 $\pm$ 3,628
MTCD;0,8;sigmoid;1;69,635 $\pm$ 2,231
MTCD;0,4;sigmoid;10;68,698 $\pm$ 2,279
MTCD;0,6;sigmoid;1;69,531 $\pm$ 2,289
MTCD;0,8;sigmoid;10;68,073 $\pm$ 2,317
MTCD;0,4;sigmoid;10;68,958 $\pm$ 3,539
MTCD;N/A;rbf;1;72,76 $\pm$ 4,086
MTCD;0,6;sigmoid;10;67,969 $\pm$ 2,35
MTCD;0,2;sigmoid;1;69,167 $\pm$ 1,875
MTCD;0,4;sigmoid;10;67,604 $\pm$ 2,537
MTCD;0,4;poly;1;67,552 $\pm$ 4,258
MTCD;0,4;sigmoid;1;69,01 $\pm$ 2,317
MTCD;0,2;sigmoid;100;67,76 $\pm$ 3,06
MTCD;0,4;sigmoid;100;67,604 $\pm$ 3,028
MTCD;0,2;poly;1;68,49 $\pm$ 6,073
MTCD;0,4;poly;1;67,708 $\pm$ 4,282
MTCD;0,6;poly;1;68,177 $\pm$ 5,379
MTCD;0,8;poly;1;68,125 $\pm$ 5,399
MTCD;0,6;poly;1;67,5 $\pm$ 4,461
MTCD;0,4;poly;1;68,177 $\pm$ 5,411
MTCD;N/A;rbf;1;72,083 $\pm$ 3,587
MTCD;0,8;poly;1;67,5 $\pm$ 4,461
MTCD;N/A;sigmoid;100;68,073 $\pm$ 2,641
MTCD;0,2;poly;1;69,479 $\pm$ 2,587
MTCD;N/A;sigmoid;100;66,458 $\pm$ 2,776
MTCD;N/A;sigmoid;100;67,865 $\pm$ 1,035
MTCD;0,8;poly;1;66,979 $\pm$ 4,401
MTCD;0,6;poly;1;66,979 $\pm$ 4,401
MTCD;0,2;sigmoid;1;68,49 $\pm$ 3,36
MTCD;N/A;sigmoid;10;70,729 $\pm$ 3,273
MTCD;0,8;sigmoid;1;68,125 $\pm$ 2,089
MTCD;0,6;sigmoid;1;68,073 $\pm$ 2,303
MTCD;0,8;poly;1;69,115 $\pm$ 2,992
MTCD;0,2;poly;1;66,979 $\pm$ 3,921
MTCD;0,8;sigmoid;10;66,875 $\pm$ 2,311
MTCD;0,4;poly;1;69,115 $\pm$ 2,616
MTCD;0,8;sigmoid;1;67,344 $\pm$ 2,746
MTCD;0,2;sigmoid;10;67,188 $\pm$ 4,914
MTCD;0,4;sigmoid;1;67,865 $\pm$ 2,373
MTCD;0,6;poly;1;68,958 $\pm$ 3,015
MTCD;N/A;sigmoid;100;68,333 $\pm$ 2,21
MTCD;N/A;sigmoid;10;69,583 $\pm$ 4,002
MTCD;N/A;sigmoid;1;69,531 $\pm$ 4,703
MTCD;0,6;sigmoid;10;66,667 $\pm$ 2,229
MTCD;0,2;poly;1;67,031 $\pm$ 4,188
MTCD;0,6;sigmoid;1;67,031 $\pm$ 2,757
MTCD;N/A;sigmoid;1;70,312 $\pm$ 3,312
MTCD;N/A;sigmoid;100;67,188 $\pm$ 2,168
MTCD;N/A;sigmoid;10;70,833 $\pm$ 2,845
MTCD;0,6;sigmoid;10;66,406 $\pm$ 4,321
MTCD;0,8;poly;1;66,823 $\pm$ 5,244
MTCD;0,4;sigmoid;10;66,198 $\pm$ 2,453
MTCD;0,8;sigmoid;10;66,354 $\pm$ 4,311
MTCD;0,8;sigmoid;100;66,094 $\pm$ 2,657
MTCD;0,8;sigmoid;1;66,875 $\pm$ 2,78
MTCD;0,4;poly;1;66,823 $\pm$ 5,106
MTCD;0,4;sigmoid;1;66,667 $\pm$ 2,776
MTCD;0,6;sigmoid;1;66,823 $\pm$ 2,843
MTCD;N/A;rbf;1;71,354 $\pm$ 3,681
MTCD;0,2;sigmoid;1;67,24 $\pm$ 2,959
MTCD;0,6;poly;1;66,667 $\pm$ 5,129
MTCD;N/A;sigmoid;10;70,781 $\pm$ 3,675
MTCD;0,8;sigmoid;1;67,188 $\pm$ 4,851
MTCD;0,6;sigmoid;1;67,188 $\pm$ 4,683
MTCD;N/A;sigmoid;1;68,594 $\pm$ 4,149
MTCD;0,8;sigmoid;1;66,667 $\pm$ 1,382
MTCD;0,2;sigmoid;1;66,927 $\pm$ 3,188
MTCD;0,2;sigmoid;10;65,885 $\pm$ 2,869
MTCD;N/A;sigmoid;100;66,458 $\pm$ 3,861
MTCD;N/A;sigmoid;10;67,76 $\pm$ 3,02
MTCD;0,8;sigmoid;100;65,417 $\pm$ 4,817
MTCD;0,4;sigmoid;10;65,729 $\pm$ 4,411
MTCD;0,4;sigmoid;1;66,875 $\pm$ 5,088
MTCD;0,6;sigmoid;1;67,448 $\pm$ 5,112
MTCD;0,8;sigmoid;1;67,448 $\pm$ 5,112
MTCD;0,6;sigmoid;1;66,354 $\pm$ 1,322
MTCD;0,4;sigmoid;1;65,99 $\pm$ 2,869
MTCD;0,8;sigmoid;1;67,135 $\pm$ 3,067
MTCD;0,6;sigmoid;1;67,083 $\pm$ 2,979
MTCD;0,2;sigmoid;1;66,979 $\pm$ 2,734
MTCD;0,6;sigmoid;100;65,885 $\pm$ 3,269
MTCD;0,6;sigmoid;100;65,156 $\pm$ 2,629
MTCD;0,2;poly;1;66,146 $\pm$ 4,711
MTCD;0,4;sigmoid;1;67,031 $\pm$ 4,74
MTCD;0,6;sigmoid;100;64,896 $\pm$ 5,132
MTCD;0,4;sigmoid;1;65,938 $\pm$ 1,455
MTCD;0,4;sigmoid;1;66,719 $\pm$ 2,951
MTCD;0,4;poly;1;65,312 $\pm$ 5,483
MTCD;0,8;sigmoid;100;65,625 $\pm$ 3,278
MTCD;0,2;sigmoid;100;65,365 $\pm$ 4,907
MTCD;N/A;sigmoid;10;67,135 $\pm$ 0,426
MTCD;0,8;sigmoid;10;64,896 $\pm$ 1,305
MTCD;0,4;sigmoid;100;64,583 $\pm$ 3,044
MTCD;0,4;sigmoid;100;65,312 $\pm$ 3,222
MTCD;0,2;sigmoid;10;65,677 $\pm$ 3,357
MTCD;0,8;sigmoid;10;64,531 $\pm$ 4,319
MTCD;0,6;poly;1;65,052 $\pm$ 5,316
MTCD;0,6;sigmoid;10;64,74 $\pm$ 1,393
MTCD;0,4;poly;1;65,208 $\pm$ 5,522
MTCD;0,8;sigmoid;10;65,104 $\pm$ 6,431
MTCD;0,6;sigmoid;10;65,052 $\pm$ 6,457
MTCD;0,8;poly;1;64,896 $\pm$ 5,349
MTCD;0,4;sigmoid;100;64,531 $\pm$ 5,656
MTCD;0,6;poly;1;65 $\pm$ 5,407
MTCD;N/A;sigmoid;1;68,802 $\pm$ 4,097
MTCD;0,6;sigmoid;10;64,323 $\pm$ 4,209
MTCD;0,8;poly;1;64,948 $\pm$ 5,363
MTCD;0,4;poly;1;65,104 $\pm$ 5,572
MTCD;0,8;sigmoid;10;65,365 $\pm$ 2,26
MTCD;0,8;sigmoid;100;63,906 $\pm$ 3,428
MTCD;N/A;sigmoid;1;68,906 $\pm$ 2,944
MTCD;0,6;sigmoid;10;65,312 $\pm$ 2,327
MTCD;0,4;sigmoid;10;64,844 $\pm$ 6,23
MTCD;0,2;sigmoid;10;64,062 $\pm$ 2,71
MTCD;0,2;poly;1;64,948 $\pm$ 5,937
MTCD;0,6;sigmoid;100;63,854 $\pm$ 3,562
MTCD;0,2;poly;1;65,156 $\pm$ 5,033
MTCD;0,4;sigmoid;10;64,375 $\pm$ 1,81
MTCD;0,6;poly;1;64,792 $\pm$ 5,608
MTCD;0,2;poly;1;64,635 $\pm$ 4,706
MTCD;0,8;poly;1;64,74 $\pm$ 5,56
MTCD;0,8;sigmoid;10;63,542 $\pm$ 1,915
MTCD;0,4;sigmoid;10;63,906 $\pm$ 4,692
MTCD;0,4;poly;1;64,427 $\pm$ 4,364
MTCD;0,2;poly;1;64,531 $\pm$ 5,628
MTCD;0,2;sigmoid;100;63,958 $\pm$ 2,234
MTCD;0,8;sigmoid;1;64,844 $\pm$ 1,003
MTCD;0,4;sigmoid;10;64,948 $\pm$ 2,221
MTCD;0,2;sigmoid;10;64,115 $\pm$ 4,968
MTCD;0,6;sigmoid;1;64,635 $\pm$ 0,992
MTCD;0,2;sigmoid;1;65,104 $\pm$ 2,524
MTCD;0,6;sigmoid;10;63,281 $\pm$ 1,806
MTCD;0,8;poly;1;64,167 $\pm$ 4,432
MTCD;0,6;poly;1;64,167 $\pm$ 4,488
MTCD;0,2;sigmoid;1;65,052 $\pm$ 5,928
MTCD;0,8;sigmoid;100;63,906 $\pm$ 6,517
MTCD;0,4;sigmoid;1;64,375 $\pm$ 1,01
MTCD;0,2;sigmoid;10;63,542 $\pm$ 3,617
MTCD;0,6;sigmoid;100;63,698 $\pm$ 6,471
MTCD;0,4;sigmoid;100;63,646 $\pm$ 6,71
MTCD;0,4;sigmoid;10;62,969 $\pm$ 2,62
MTCD;0,4;sigmoid;100;63,073 $\pm$ 3,151
MTCD;0,2;poly;1;65,208 $\pm$ 6,756
MTCD;0,6;poly;1;65 $\pm$ 7,254
MTCD;0,8;poly;1;65 $\pm$ 7,254
MTCD;0,4;poly;1;65,104 $\pm$ 7,159
MTCD;0,4;poly;1;64,427 $\pm$ 5,292
MTCD;N/A;sigmoid;10;64,427 $\pm$ 4,035
MTCD;0,8;sigmoid;1;66,094 $\pm$ 4,671
MTCD;0,2;sigmoid;1;65,156 $\pm$ 3,981
MTCD;N/A;sigmoid;10;64,583 $\pm$ 0,932
MTCD;0,6;sigmoid;1;65,938 $\pm$ 4,761
MTCD;0,4;sigmoid;10;63,646 $\pm$ 1,708
MTCD;0,8;poly;1;64,062 $\pm$ 5,147
MTCD;0,6;poly;1;64,01 $\pm$ 5,1
MTCD;0,2;sigmoid;1;65,156 $\pm$ 4,615
MTCD;0,4;poly;1;63,49 $\pm$ 4,529
MTCD;0,8;sigmoid;10;62,76 $\pm$ 3,393
MTCD;0,6;sigmoid;10;63,646 $\pm$ 1,683
MTCD;0,8;sigmoid;10;63,646 $\pm$ 1,946
MTCD;0,8;sigmoid;10;63,958 $\pm$ 3,072
MTCD;0,4;sigmoid;1;65,677 $\pm$ 4,797
MTCD;0,4;poly;1;63,49 $\pm$ 3,924
MTCD;0,2;poly;1;63,333 $\pm$ 3,044
MTCD;0,6;sigmoid;10;63,854 $\pm$ 3,106
MTCD;0,6;poly;1;63,229 $\pm$ 4,263
MTCD;0,6;sigmoid;10;62,5 $\pm$ 3,611
MTCD;0,6;poly;1;63,333 $\pm$ 3,856
MTCD;0,8;sigmoid;100;62,552 $\pm$ 2,8
MTCD;0,2;poly;1;63,177 $\pm$ 4,65
MTCD;0,8;poly;1;63,177 $\pm$ 4,376
MTCD;0,8;sigmoid;1;63,073 $\pm$ 3,731
MTCD;0,2;sigmoid;10;63,542 $\pm$ 3,793
MTCD;0,2;sigmoid;10;63,906 $\pm$ 1,889
MTCD;0,8;poly;1;63,229 $\pm$ 3,705
MTCD;0,4;sigmoid;10;63,646 $\pm$ 3,269
MTCD;N/A;sigmoid;100;62,552 $\pm$ 2,489
MTCD;0,2;poly;1;63,438 $\pm$ 4,931
MTCD;0,6;sigmoid;100;62,292 $\pm$ 2,92
MTCD;0,4;sigmoid;10;62,031 $\pm$ 3,478
MTCD;0,2;poly;1;63,646 $\pm$ 3,519
MTCD;0,8;sigmoid;1;63,177 $\pm$ 3,299
MTCD;0,4;poly;1;63,594 $\pm$ 4,263
MTCD;0,6;sigmoid;1;62,865 $\pm$ 3,675
MTCD;N/A;sigmoid;1;67,448 $\pm$ 3,71
MTCD;N/A;sigmoid;100;62,708 $\pm$ 3,211
MTCD;N/A;sigmoid;10;65,938 $\pm$ 3,246
MTCD;0,2;poly;1;63,021 $\pm$ 4,556
MTCD;0,6;sigmoid;1;62,969 $\pm$ 3,642
